Time,TickMS,Phase,MimicMode,TargetTP,Bid,Ask,Spread,Velocity,Acceleration,Hybrid_MACD,Hybrid_Color,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Mom_Hist,Pivot_PP,Pivot_R1,Pivot_S1,Floating_PL,Realized_PL,Session_PL,Action,PosCount,ActiveSL,ActiveTP,LastEvent
2026.01.30 05:40:29,381,STOPPED,0,0.00,6938.82000,6939.48000,66.0,23.49705,0.52712,-2.99389,1,-4.50000,50.00,-33.52,-50.00,-54.10419,6945.45000,7020.19000,6889.19000,-1568.18,0.00,-4494.47,MimicWire,39,0.00000,0.00000,
2026.01.30 05:40:30,902,STOPPED,0,0.00,6938.69000,6939.35000,66.0,21.23895,-2.25810,-3.10532,1,-4.63000,50.00,-33.87,-50.00,-54.04177,6945.45000,7020.19000,6889.19000,-1606.64,0.00,-4494.47,MimicWire,39,0.00000,0.00000,
2026.01.30 05:40:30,181,STOPPED,0,0.00,6938.57000,6939.23000,66.0,20.71695,-0.52201,-3.20818,1,-4.75000,50.00,-34.23,-50.00,-53.96532,6945.45000,7020.19000,6889.19000,-1760.29,0.00,-4494.47,MimicWire,44,0.00000,0.00000,
2026.01.30 05:40:30,438,STOPPED,0,0.00,6938.38000,6939.04000,66.0,24.90689,4.18994,-3.37104,1,-4.94000,50.00,-34.58,-50.00,-53.81057,6945.45000,7020.19000,6889.19000,-1853.20,0.00,-4494.47,MimicWire,44,0.00000,0.00000,
2026.01.30 05:40:31,886,STOPPED,0,0.00,6938.19000,6938.85000,66.0,28.30317,3.39628,-3.53389,1,-5.13000,50.00,-34.93,-50.00,-53.61870,6945.45000,7020.19000,6889.19000,-1971.77,0.00,-4494.47,MimicWire,45,0.00000,0.00000,
2026.01.30 05:40:32,271,STOPPED,0,0.00,6938.32000,6938.98000,66.0,24.51979,-3.78338,-3.42246,1,-5.00000,50.00,-33.97,-50.00,-53.79118,6945.45000,7020.19000,6889.19000,-1926.85,0.00,-4494.47,MimicWire,47,0.00000,0.00000,
2026.01.30 05:40:34,937,STOPPED,0,0.00,6938.69000,6939.35000,66.0,24.05761,-0.46218,-3.10532,1,-4.63000,50.00,-30.46,-50.00,-54.11775,6945.45000,7020.19000,6889.19000,-1788.96,108.60,-4385.87,MimicWire,41,0.00000,0.00000,
2026.01.30 05:40:34,387,STOPPED,0,0.00,6938.82000,6939.48000,66.0,23.97199,-0.08562,-2.99389,1,-4.50000,50.00,-29.32,-50.00,-54.16498,6945.45000,7020.19000,6889.19000,-1737.60,89.44,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:35,850,STOPPED,0,0.00,6938.69000,6939.35000,66.0,22.04803,-1.92396,-3.10532,1,-4.63000,50.00,-30.94,-50.00,-54.11775,6945.45000,7020.19000,6889.19000,-1878.40,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:35,169,STOPPED,0,0.00,6938.63000,6939.29000,66.0,18.61324,-3.43479,-3.15675,1,-4.69000,50.00,-31.84,-50.00,-54.08321,6945.45000,7020.19000,6889.19000,-1920.00,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:35,629,STOPPED,0,0.00,6938.44000,6939.10000,66.0,21.01469,2.40144,-3.31961,1,-4.88000,50.00,-34.23,-50.00,-53.92543,6945.45000,7020.19000,6889.19000,-2073.60,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:36,160,STOPPED,0,0.00,6938.51000,6939.17000,66.0,19.55984,-1.45485,-3.25961,1,-4.81000,50.00,-33.72,-50.00,-53.99175,6945.45000,7020.19000,6889.19000,-2006.40,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:36,430,STOPPED,0,0.00,6938.57000,6939.23000,66.0,16.59950,-2.96034,-3.20818,1,-4.75000,50.00,-33.30,-50.00,-54.04110,6945.45000,7020.19000,6889.19000,-1964.80,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:37,283,STOPPED,0,0.00,6938.32000,6938.98000,66.0,16.66038,0.06088,-3.42246,1,-5.00000,50.00,-36.55,-50.00,-53.79118,6945.45000,7020.19000,6889.19000,-2185.60,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:37,434,STOPPED,0,0.00,6938.57000,6939.23000,66.0,13.32831,-3.33208,-3.20818,1,-4.75000,50.00,-33.83,-50.00,-54.04110,6945.45000,7020.19000,6889.19000,-1964.80,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:37,664,STOPPED,0,0.00,6938.76000,6939.42000,66.0,13.73957,0.41126,-3.04532,1,-4.56000,50.00,-31.75,-50.00,-54.14802,6945.45000,7020.19000,6889.19000,-1785.60,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:38,61,STOPPED,0,0.00,6938.69000,6939.35000,66.0,12.46224,-1.27733,-3.10532,1,-4.63000,50.00,-32.86,-50.00,-54.11775,6945.45000,7020.19000,6889.19000,-1878.40,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:38,232,STOPPED,0,0.00,6938.82000,6939.48000,66.0,12.74603,0.28379,-2.99389,1,-4.50000,50.00,-31.43,-50.00,-54.16498,6945.45000,7020.19000,6889.19000,-1737.60,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:38,671,STOPPED,0,0.00,6938.94000,6939.60000,66.0,13.77180,1.02577,-2.89104,1,-4.38000,50.00,-30.07,-50.00,-54.17246,6945.45000,7020.19000,6889.19000,-1625.62,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:39,121,STOPPED,0,0.00,6939.07000,6939.73000,66.0,18.18725,4.41545,-2.77961,1,-4.25000,50.00,-28.53,-50.00,-54.13777,6945.45000,7020.19000,6889.19000,-1516.82,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:39,671,STOPPED,0,0.00,6939.26000,6939.92000,66.0,20.66091,2.47366,-2.61675,1,-4.06000,50.00,-26.12,-50.00,-53.99847,6945.45000,7020.19000,6889.19000,-1337.65,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:40,917,STOPPED,0,0.00,6939.32000,6939.98000,66.0,22.63315,1.97224,-2.56532,1,-4.00000,50.00,-25.41,-50.00,-53.93067,6945.45000,7020.19000,6889.19000,-1289.68,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:40,123,STOPPED,0,0.00,6939.82000,6940.48000,66.0,33.07658,10.44343,-2.13675,1,-3.50000,50.00,-18.53,-50.00,-52.84126,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:43,984,STOPPED,0,0.00,6939.57000,6940.23000,66.0,28.20890,-4.86767,-2.35104,1,-3.75000,50.00,-22.06,-50.00,-53.51085,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:43,552,STOPPED,0,0.00,6939.69000,6940.35000,66.0,23.32536,-4.88354,-2.24818,1,-3.63000,50.00,-20.37,-50.00,-53.22306,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:44,85,STOPPED,0,0.00,6939.32000,6939.98000,66.0,23.20161,-0.12375,-2.56532,1,-4.00000,50.00,-25.80,-50.00,-53.93067,6945.45000,7020.19000,6889.19000,-1289.68,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:44,540,STOPPED,0,0.00,6939.57000,6940.23000,66.0,18.56129,-4.64032,-2.35104,1,-3.75000,50.00,-22.18,-50.00,-53.51085,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:45,623,STOPPED,0,0.00,6939.69000,6940.35000,66.0,17.06510,-1.49619,-2.24818,1,-3.63000,50.00,-20.42,-50.00,-53.22306,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:46,110,STOPPED,0,0.00,6939.82000,6940.48000,66.0,16.83679,-0.22831,-2.13675,1,-3.50000,50.00,-18.44,-50.00,-52.84126,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:50,844,STOPPED,0,0.00,6939.57000,6940.23000,66.0,14.80884,-2.02795,-2.35104,1,-3.75000,50.00,-22.31,-50.00,-53.51085,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:52,330,STOPPED,0,0.00,6939.82000,6940.48000,66.0,13.85833,-0.95050,-2.13675,1,-3.50000,50.00,-18.41,-50.00,-52.84126,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:52,603,STOPPED,0,0.00,6939.69000,6940.35000,66.0,11.95655,-1.90179,-2.24818,1,-3.63000,50.00,-20.47,-50.00,-53.22306,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:54,893,STOPPED,0,0.00,6939.44000,6940.10000,66.0,13.44121,1.48466,-2.46246,1,-3.88000,50.00,-24.54,-50.00,-53.75789,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:54,399,STOPPED,0,0.00,6939.69000,6940.35000,66.0,10.75297,-2.68824,-2.24818,1,-3.63000,50.00,-20.50,-50.00,-53.22306,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:56,111,STOPPED,0,0.00,6939.44000,6940.10000,66.0,11.52293,0.76997,-2.46246,1,-3.88000,50.00,-24.68,-50.00,-53.75789,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:57,149,STOPPED,0,0.00,6939.57000,6940.23000,66.0,11.72316,0.20023,-2.35104,1,-3.75000,50.00,-22.56,-50.00,-53.51085,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:57,714,STOPPED,0,0.00,6939.69000,6940.35000,66.0,12.49768,0.77452,-2.24818,1,-3.63000,50.00,-20.55,-50.00,-53.22306,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:40:58,675,STOPPED,0,0.00,6939.82000,6940.48000,66.0,13.27469,0.77700,-2.13675,1,-3.50000,50.00,-18.31,-50.00,-52.84126,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:00,850,STOPPED,0,0.00,6939.57000,6940.23000,66.0,14.88232,1.60764,-2.68584,1,-3.75000,50.00,-18.31,-50.00,-35.60474,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:00,76,STOPPED,0,0.00,6939.51000,6940.17000,66.0,16.33127,1.44895,-2.73727,1,-3.81000,50.00,-19.01,-50.00,-36.10301,6945.45000,7020.19000,6889.19000,-1110.56,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:00,281,STOPPED,0,0.00,6939.32000,6939.98000,66.0,19.29167,2.96040,-2.90013,1,-4.00000,50.00,-19.37,-50.00,-37.52928,6945.45000,7020.19000,6889.19000,-1289.68,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:01,441,STOPPED,0,0.00,6939.44000,6940.10000,66.0,17.50230,-1.78937,-2.79727,1,-3.88000,50.00,-18.37,-50.00,-36.65477,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:02,312,STOPPED,0,0.00,6939.32000,6939.98000,66.0,14.00184,-3.50046,-2.90013,1,-4.00000,50.00,-20.07,-50.00,-37.52928,6945.45000,7020.19000,6889.19000,-1289.68,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:04,516,STOPPED,0,0.00,6939.57000,6940.23000,66.0,13.47007,-0.53177,-2.68584,1,-3.75000,50.00,-16.20,-50.00,-35.60474,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:06,300,STOPPED,0,0.00,6939.51000,6940.17000,66.0,11.44833,-2.02175,-2.73727,1,-3.81000,50.00,-17.03,-50.00,-36.10301,6945.45000,7020.19000,6889.19000,-1110.56,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:07,853,STOPPED,0,0.00,6939.44000,6940.10000,66.0,10.27072,-1.17760,-2.79727,1,-3.88000,50.00,-18.42,-50.00,-36.65477,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:08,960,STOPPED,0,0.00,6939.57000,6940.23000,66.0,10.56952,0.29880,-2.68584,1,-3.75000,50.00,-15.14,-50.00,-35.60474,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:08,286,STOPPED,0,0.00,6939.44000,6940.10000,66.0,8.45562,-2.11390,-2.79727,1,-3.88000,50.00,-18.45,-50.00,-36.65477,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:09,357,STOPPED,0,0.00,6939.57000,6940.23000,66.0,9.19213,0.73651,-2.68584,1,-3.75000,50.00,-14.44,-50.00,-35.60474,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:10,134,STOPPED,0,0.00,6939.63000,6940.29000,66.0,9.41109,0.21896,-2.63441,1,-3.69000,50.00,-14.09,-50.00,-35.08243,6945.45000,7020.19000,6889.19000,-1024.21,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:10,318,STOPPED,0,0.00,6939.82000,6940.48000,66.0,11.26903,1.85794,-2.47156,1,-3.50000,50.00,-13.73,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:11,591,STOPPED,0,0.00,6939.94000,6940.60000,66.0,10.90202,-0.36701,-2.36870,1,0.12000,50.00,-13.38,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:12,259,STOPPED,0,0.00,6940.01000,6940.67000,66.0,10.68038,-0.22164,-2.30870,1,0.19000,50.00,-13.03,-50.00,-31.17754,6945.45000,7020.19000,6889.19000,-662.79,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:12,478,STOPPED,0,0.00,6940.07000,6940.73000,66.0,10.86019,0.17981,-2.25727,1,0.25000,50.00,-12.68,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:12,714,STOPPED,0,0.00,6939.82000,6940.48000,66.0,10.82338,-0.03681,-2.47156,1,-3.50000,50.00,-16.32,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:14,205,STOPPED,0,0.00,6939.94000,6940.60000,66.0,10.26944,-0.55394,-2.36870,1,0.12000,50.00,-14.17,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:15,980,STOPPED,0,0.00,6940.19000,6940.85000,66.0,11.48266,1.21322,-2.15441,1,0.37000,50.00,-11.62,-50.00,-28.94019,6945.45000,7020.19000,6889.19000,-531.69,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:15,265,STOPPED,0,0.00,6940.07000,6940.73000,66.0,11.63896,0.15630,-2.25727,1,0.25000,50.00,-13.21,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:16,226,STOPPED,0,0.00,6939.94000,6940.60000,66.0,13.32401,1.68505,-2.36870,1,0.12000,50.00,-15.17,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:17,943,STOPPED,0,0.00,6939.82000,6940.48000,66.0,13.63895,0.31494,-2.47156,1,-3.50000,50.00,-17.15,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:18,683,STOPPED,0,0.00,6939.76000,6940.42000,66.0,11.60081,-2.03813,-2.52299,1,-3.56000,50.00,-18.22,-50.00,-33.86542,6945.45000,7020.19000,6889.19000,-889.84,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:19,847,STOPPED,0,0.00,6940.07000,6940.73000,66.0,11.90670,0.30589,-2.25727,1,0.25000,50.00,-12.19,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:19,704,STOPPED,0,0.00,6939.82000,6940.48000,66.0,10.70068,-1.20602,-2.47156,1,-3.50000,50.00,-17.00,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:20,641,STOPPED,0,0.00,6939.57000,6940.23000,66.0,14.13468,3.43400,-2.68584,1,-3.75000,50.00,-22.20,-50.00,-35.60474,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:21,299,STOPPED,0,0.00,6939.44000,6940.10000,66.0,16.07263,1.93795,-2.79727,1,-3.88000,50.00,-25.19,-50.00,-36.65477,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:21,456,STOPPED,0,0.00,6939.32000,6939.98000,66.0,18.56587,2.49324,-2.90013,1,-4.00000,50.00,-28.17,-50.00,-37.52928,6945.45000,7020.19000,6889.19000,-1289.68,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:21,727,STOPPED,0,0.00,6939.44000,6940.10000,66.0,17.24680,-1.31907,-2.79727,1,-3.88000,50.00,-25.70,-50.00,-36.65477,6945.45000,7020.19000,6889.19000,-1177.73,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:23,463,STOPPED,0,0.00,6939.32000,6939.98000,66.0,15.17993,-2.06687,-2.90013,1,-4.00000,50.00,-28.87,-50.00,-37.52928,6945.45000,7020.19000,6889.19000,-1289.68,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:24,490,STOPPED,0,0.00,6939.82000,6940.48000,66.0,21.88104,6.70111,-2.47156,1,-3.50000,50.00,-16.68,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:25,689,STOPPED,0,0.00,6939.69000,6940.35000,66.0,19.67331,-2.20773,-2.58299,1,-3.63000,50.00,-19.99,-50.00,-34.53548,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:26,957,STOPPED,0,0.00,6939.82000,6940.48000,66.0,15.73865,-3.93466,-2.47156,1,-3.50000,50.00,-16.57,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:26,174,STOPPED,0,0.00,6939.69000,6940.35000,66.0,14.13486,-1.60379,-2.58299,1,-3.63000,50.00,-20.10,-50.00,-34.53548,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:27,532,STOPPED,0,0.00,6940.19000,6940.85000,66.0,18.67166,4.53680,-2.15441,1,0.37000,50.00,-5.99,-50.00,-28.94019,6945.45000,7020.19000,6889.19000,-531.69,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:28,245,STOPPED,0,0.00,6940.32000,6940.98000,66.0,21.02134,2.34969,-2.04299,0,0.50000,50.00,-5.63,-50.00,-27.15800,6945.45000,7020.19000,6889.19000,-394.24,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:28,560,STOPPED,0,0.00,6940.07000,6940.73000,66.0,19.15171,-1.86964,-2.25727,1,0.25000,50.00,-11.80,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:29,267,STOPPED,0,0.00,6940.19000,6940.85000,66.0,17.86540,-1.28631,-2.15441,1,0.37000,50.00,-8.41,-50.00,-28.94019,6945.45000,7020.19000,6889.19000,-531.69,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:30,238,STOPPED,0,0.00,6940.07000,6940.73000,66.0,14.29232,-3.57308,-2.25727,1,0.25000,50.00,-11.44,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:31,528,STOPPED,0,0.00,6939.82000,6940.48000,66.0,15.30982,1.01751,-2.47156,1,-3.50000,50.00,-18.31,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:31,699,STOPPED,0,0.00,6939.94000,6940.60000,66.0,14.02868,-1.28114,-2.36870,1,0.12000,50.00,-14.85,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:32,871,STOPPED,0,0.00,6940.07000,6940.73000,66.0,11.22294,-2.80574,-2.25727,1,0.25000,50.00,-10.92,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:32,206,STOPPED,0,0.00,6940.13000,6940.79000,66.0,9.61496,-1.60798,-2.20584,1,0.31000,50.00,-8.92,-50.00,-29.71518,6945.45000,7020.19000,6889.19000,-550.88,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:32,603,STOPPED,0,0.00,6940.07000,6940.73000,66.0,12.34746,2.73250,-2.25727,1,0.25000,50.00,-10.56,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:33,64,STOPPED,0,0.00,6940.32000,6940.98000,66.0,14.07612,1.72866,-2.04299,0,0.50000,50.00,-2.47,-50.00,-27.15800,6945.45000,7020.19000,6889.19000,-394.24,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:33,767,STOPPED,0,0.00,6940.13000,6940.79000,66.0,12.29094,-1.78518,-2.20584,1,0.31000,50.00,-8.27,-50.00,-29.71518,6945.45000,7020.19000,6889.19000,-550.88,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:34,992,STOPPED,0,0.00,6940.32000,6940.98000,66.0,13.42987,1.13893,-2.04299,0,0.50000,50.00,-1.76,-50.00,-27.15800,6945.45000,7020.19000,6889.19000,-394.24,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:34,397,STOPPED,0,0.00,6940.13000,6940.79000,66.0,13.59248,0.16260,-2.20584,1,0.31000,50.00,-7.83,-50.00,-29.71518,6945.45000,7020.19000,6889.19000,-550.88,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:35,964,STOPPED,0,0.00,6940.07000,6940.73000,66.0,11.87649,-1.71599,-2.25727,1,0.25000,50.00,-9.68,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:35,316,STOPPED,0,0.00,6939.94000,6940.60000,66.0,15.24137,3.36488,-2.36870,1,0.12000,50.00,-14.09,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:35,568,STOPPED,0,0.00,6940.07000,6940.73000,66.0,13.21786,-2.02351,-2.25727,1,0.25000,50.00,-9.33,-50.00,-30.46079,6945.45000,7020.19000,6889.19000,-621.27,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:36,166,STOPPED,0,0.00,6940.19000,6940.85000,66.0,12.57262,-0.64524,-2.15441,1,0.37000,50.00,-4.76,-50.00,-28.94019,6945.45000,7020.19000,6889.19000,-531.69,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:38,580,STOPPED,0,0.00,6939.94000,6940.60000,66.0,12.12935,-0.44327,-2.36870,1,0.12000,50.00,-13.83,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:39,912,STOPPED,0,0.00,6939.82000,6940.48000,66.0,12.39831,0.26896,-2.47156,1,-3.50000,50.00,-18.31,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:40,21,STOPPED,0,0.00,6939.94000,6940.60000,66.0,12.08081,-0.31750,-2.36870,1,0.12000,50.00,-13.66,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:41,904,STOPPED,0,0.00,6939.82000,6940.48000,66.0,9.66465,-2.41616,-2.47156,1,-3.50000,50.00,-18.31,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:41,368,STOPPED,0,0.00,6939.57000,6940.23000,66.0,13.22541,3.56076,-2.68584,1,-3.75000,50.00,-28.35,-50.00,-35.60474,6945.45000,7020.19000,6889.19000,-1068.96,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:44,804,STOPPED,0,0.00,6939.82000,6940.48000,66.0,12.63287,-0.59254,-2.47156,1,-3.50000,50.00,-18.31,-50.00,-33.26301,6945.45000,7020.19000,6889.19000,-841.89,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:44,522,STOPPED,0,0.00,6939.69000,6940.35000,66.0,10.86748,-1.76539,-2.58299,1,-3.63000,50.00,-23.71,-50.00,-34.53548,6945.45000,7020.19000,6889.19000,-979.42,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
2026.01.30 05:41:46,706,STOPPED,0,0.00,6939.94000,6940.60000,66.0,10.98336,0.11588,-2.36870,1,0.12000,50.00,-13.24,-50.00,-31.97799,6945.45000,7020.19000,6889.19000,-729.92,0.00,-4296.43,MimicWire,36,0.00000,0.00000,
