Time,TickMS,Phase,Bid,Ask,Spread,Velocity,Acceleration,Mom_Hist,Mom_Macd,Mom_Sig,Flow_MFI,Flow_DUp,Flow_DDown,Ext_VA_Vel,Ext_VA_Acc,Floating_PL,Realized_PL,Action,PosCount,ActiveSL,ActiveTP,DOM_Snapshot
2026.01.27 10:54:23,918,IDLE,1.18576,1.18583,6.3,0.84202,-0.12141,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:24,894,IDLE,1.18578,1.18584,6.3,0.67362,-0.1684,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:25,556,IDLE,1.18579,1.18585,6.3,0.8434,0.16978,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:54:28,952,IDLE,1.18577,1.18584,6.3,0.76319,-0.08021,44.12,98.41,54.29,50.0,0.0,-50.0,99.87,99.97,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:54:29,134,IDLE,1.18579,1.18585,6.3,0.86393,0.10074,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:54:30,240,IDLE,1.18576,1.18583,6.4,1.142,0.27807,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:31,416,IDLE,1.18578,1.18584,6.4,1.06961,-0.07239,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:31,611,IDLE,1.18576,1.18583,6.4,1.19444,0.12483,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:32,302,IDLE,1.18576,1.18583,6.4,0.76444,-0.19111,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:32,542,IDLE,1.18578,1.18584,6.4,0.95555,-0.23889,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:34,344,IDLE,1.18578,1.18584,6.4,0.7584,-0.00605,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:36,352,IDLE,1.18578,1.18584,6.4,0.70698,-0.17674,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:36,424,IDLE,1.18576,1.18583,6.4,0.88372,0.12533,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:37,148,IDLE,1.18578,1.18584,6.4,0.62658,0.061,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:37,772,IDLE,1.18576,1.18583,6.4,0.56558,-0.1414,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:38,417,IDLE,1.18576,1.18583,6.4,0.78322,0.15664,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:39,908,IDLE,1.18578,1.18584,6.4,0.82725,0.04402,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:40,193,IDLE,1.18576,1.18583,6.4,0.89599,0.06874,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:41,664,IDLE,1.18578,1.18584,6.4,0.71679,-0.1792,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:41,954,IDLE,1.18576,1.18583,6.5,0.72042,0.00363,44.25,98.35,54.1,50.0,0.0,-50.0,99.87,99.97,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:54:42,904,IDLE,1.18578,1.18584,6.4,0.57634,-0.14408,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:43,595,IDLE,1.18572,1.1858,6.5,0.88686,0.31052,44.74,98.06,53.32,50.0,0.0,-50.0,99.87,99.96,-139.16,0.0,MimicResearch,1,1.14816,1.21936,1.18572
2026.01.27 10:54:44,477,IDLE,1.18577,1.18583,6.5,0.8372,-0.04966,44.12,98.41,54.29,50.0,0.0,-50.0,99.87,99.97,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:54:44,935,IDLE,1.18578,1.18584,6.5,1.41492,0.57772,43.99,98.47,54.48,50.0,0.0,-50.0,99.87,99.97,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:54:45,216,IDLE,1.18579,1.18585,6.5,1.0618,-0.07014,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:54:45,605,IDLE,1.18577,1.18583,6.5,1.13193,-0.28298,44.12,98.41,54.29,50.0,0.0,-50.0,99.87,99.97,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:54:47,503,IDLE,1.18577,1.18584,6.5,1.08381,0.02202,44.12,98.41,54.29,50.0,0.0,-50.0,99.87,99.97,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:54:47,714,IDLE,1.18579,1.18585,6.5,0.86705,-0.21676,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:54:47,926,IDLE,1.18577,1.18584,6.5,0.86939,0.00234,44.12,98.41,54.29,50.0,0.0,-50.0,99.87,99.97,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:54:48,949,IDLE,1.18579,1.18585,6.5,0.98934,0.11995,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:54:51,408,IDLE,1.18577,1.18584,6.5,0.91327,-0.07607,44.12,98.41,54.29,50.0,0.0,-50.0,99.87,99.97,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:54:52,587,IDLE,1.18579,1.18585,6.5,0.98572,0.07245,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:54:54,318,IDLE,1.1858,1.18586,6.5,0.86178,-0.12394,43.73,98.59,54.86,50.0,0.0,-50.0,99.87,99.97,-132.4,0.0,MimicResearch,1,1.14816,1.21936,1.1858
2026.01.27 10:54:55,0,IDLE,1.18581,1.18587,6.4,0.80659,-0.05519,43.6,98.65,55.05,50.0,0.0,-50.0,99.87,99.97,-131.56,0.0,MimicResearch,1,1.14816,1.21936,1.18581
2026.01.27 10:54:57,639,IDLE,1.1858,1.18586,6.4,0.7676,-0.03899,43.73,98.59,54.86,50.0,0.0,-50.0,99.87,99.97,-132.4,0.0,MimicResearch,1,1.14816,1.21936,1.1858
2026.01.27 10:54:59,797,IDLE,1.18579,1.18585,6.4,0.70654,-0.06106,43.86,98.53,54.67,50.0,0.0,-50.0,99.87,99.97,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:55:00,265,IDLE,1.18579,1.18585,6.4,0.40668,-0.10167,29.77,97.21,67.45,50.0,0.0,-50.0,99.87,99.94,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:55:00,495,IDLE,1.18579,1.18585,6.4,0.63543,-0.07111,29.77,97.21,67.45,50.0,0.0,-50.0,99.87,99.94,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:55:00,767,IDLE,1.1858,1.18586,6.4,0.50835,-0.12709,29.73,97.33,67.6,50.0,0.0,-50.0,99.87,99.94,-132.4,0.0,MimicResearch,1,1.14816,1.21936,1.1858
2026.01.27 10:55:17,783,IDLE,1.1858,1.18587,6.4,0.34351,-0.06317,29.73,97.33,67.6,50.0,0.0,-50.0,99.87,99.94,-132.4,0.0,MimicResearch,1,1.14816,1.21936,1.1858
2026.01.27 10:55:17,881,IDLE,1.18582,1.18589,6.4,0.31694,-0.02657,29.65,97.54,67.89,50.0,0.0,-50.0,99.87,99.94,-130.71,0.0,MimicResearch,1,1.14816,1.21936,1.1858
2026.01.27 10:55:18,304,IDLE,1.18583,1.18589,6.4,0.51126,-0.03991,29.6,97.64,68.04,50.0,0.0,-50.0,99.87,99.94,-129.87,0.0,MimicResearch,1,1.14816,1.21936,1.18583
2026.01.27 10:55:18,791,IDLE,1.18582,1.18588,6.4,0.55117,0.23423,29.65,97.54,67.89,50.0,0.0,-50.0,99.87,99.94,-130.71,0.0,MimicResearch,1,1.14816,1.21936,1.18582
2026.01.27 10:55:19,501,IDLE,1.18584,1.1859,6.4,0.59396,0.08271,29.55,97.73,68.19,50.0,0.0,-50.0,99.88,99.94,-129.02,0.0,MimicResearch,1,1.14816,1.21936,1.18584
2026.01.27 10:55:20,435,IDLE,1.18583,1.18589,6.4,0.47517,-0.11879,29.6,97.64,68.04,50.0,0.0,-50.0,99.87,99.94,-129.87,0.0,MimicResearch,1,1.14816,1.21936,1.18583
2026.01.27 10:55:23,624,IDLE,1.18585,1.18591,6.4,0.50577,0.03059,29.49,97.82,68.33,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:55:24,122,IDLE,1.18583,1.1859,6.4,0.60501,0.09925,29.6,97.64,68.04,50.0,0.0,-50.0,99.87,99.94,-129.87,0.0,MimicResearch,1,1.14816,1.21936,1.18583
2026.01.27 10:55:24,310,IDLE,1.18578,1.18584,6.4,1.31438,0.70937,29.8,97.1,67.3,50.0,0.0,-50.0,99.87,99.94,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:55:28,762,IDLE,1.18579,1.18585,6.4,1.10941,-0.20497,29.77,97.21,67.45,50.0,0.0,-50.0,99.87,99.94,-133.24,0.0,MimicResearch,1,1.14816,1.21936,1.18579
2026.01.27 10:55:28,970,IDLE,1.18584,1.1859,6.4,1.2153,0.1059,29.55,97.73,68.19,50.0,0.0,-50.0,99.88,99.94,-129.02,0.0,MimicResearch,1,1.14816,1.21936,1.18584
2026.01.27 10:55:29,701,IDLE,1.18586,1.18592,6.3,1.33663,0.12132,29.45,97.9,68.45,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:55:34,212,IDLE,1.18587,1.18593,6.3,1.10557,-0.23105,29.4,97.97,68.56,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:55:35,458,IDLE,1.18588,1.18594,6.3,0.95388,-0.15169,29.36,98.03,68.68,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:55:36,809,IDLE,1.18587,1.18593,6.3,0.91125,-0.04263,29.42,97.95,68.54,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:55:39,590,IDLE,1.1859,1.18596,6.3,0.94467,0.03342,29.26,98.16,68.91,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:55:39,939,IDLE,1.18593,1.18599,6.3,1.13949,0.19482,29.09,98.34,69.24,50.0,0.0,-50.0,99.88,99.95,-121.42,0.0,MimicResearch,1,1.14816,1.21936,1.18593
2026.01.27 10:55:41,231,IDLE,1.18594,1.186,6.3,0.99882,-0.14068,29.04,98.39,69.35,50.0,0.0,-50.0,99.88,99.95,-120.58,0.0,MimicResearch,1,1.14816,1.21936,1.18594
2026.01.27 10:55:42,495,IDLE,1.18593,1.18599,6.3,0.79905,-0.19976,29.11,98.33,69.22,50.0,0.0,-50.0,99.88,99.95,-121.42,0.0,MimicResearch,1,1.14816,1.21936,1.18593
2026.01.27 10:55:42,791,IDLE,1.18593,1.186,6.3,0.67428,-0.12477,29.11,98.33,69.22,50.0,0.0,-50.0,99.88,99.95,-121.42,0.0,MimicResearch,1,1.14816,1.21936,1.18593
2026.01.27 10:55:43,600,IDLE,1.18593,1.18599,6.3,0.53942,-0.13486,29.11,98.33,69.22,50.0,0.0,-50.0,99.88,99.95,-121.42,0.0,MimicResearch,1,1.14816,1.21936,1.18593
2026.01.27 10:55:44,849,IDLE,1.18593,1.186,6.3,0.51186,-0.02756,29.11,98.33,69.22,50.0,0.0,-50.0,99.88,99.95,-121.42,0.0,MimicResearch,1,1.14816,1.21936,1.18593
2026.01.27 10:55:45,920,IDLE,1.18591,1.18597,6.3,0.87374,0.36188,29.25,98.18,68.94,50.0,0.0,-50.0,99.88,99.95,-123.11,0.0,MimicResearch,1,1.14816,1.21936,1.18591
2026.01.27 10:55:47,195,IDLE,1.18592,1.18598,6.3,0.76414,-0.08105,29.18,98.26,69.08,50.0,0.0,-50.0,99.88,99.95,-122.27,0.0,MimicResearch,1,1.14816,1.21936,1.18592
2026.01.27 10:55:47,977,IDLE,1.18592,1.18599,6.3,0.84519,-0.02855,29.18,98.26,69.08,50.0,0.0,-50.0,99.88,99.95,-122.27,0.0,MimicResearch,1,1.14816,1.21936,1.18592
2026.01.27 10:55:49,372,IDLE,1.1859,1.18597,6.3,0.74931,-0.01483,29.31,98.11,68.8,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:55:50,316,IDLE,1.1859,1.18596,6.3,0.72769,-0.02162,29.31,98.11,68.8,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:55:51,37,IDLE,1.18589,1.18597,6.3,0.64218,-0.08551,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:55:53,482,IDLE,1.1859,1.18598,6.3,0.65234,0.01016,29.31,98.11,68.8,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:55:54,416,IDLE,1.1859,1.18596,6.3,0.52187,-0.13047,29.31,98.11,68.8,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:55:54,620,IDLE,1.18588,1.18595,6.3,0.85494,0.33307,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:55:55,400,IDLE,1.18589,1.18595,6.3,0.4941,-0.05306,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:55:55,532,IDLE,1.1859,1.18596,6.3,0.68396,-0.17099,29.31,98.11,68.8,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:55:55,926,IDLE,1.18588,1.18595,6.3,0.54716,-0.13679,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:55:57,945,IDLE,1.18588,1.18594,6.3,0.52431,0.03021,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:55:59,782,IDLE,1.18589,1.18595,6.3,0.52838,0.00407,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:00,619,IDLE,1.18589,1.18595,6.3,0.49745,-0.03094,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:01,292,IDLE,1.18587,1.18594,6.3,0.57727,0.07983,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:02,217,IDLE,1.18589,1.18595,6.3,0.46182,-0.11545,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:03,762,IDLE,1.18587,1.18594,6.3,0.36946,-0.09236,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:04,907,IDLE,1.1859,1.18597,6.3,0.81776,0.4483,29.31,98.11,68.8,50.0,0.0,-50.0,99.88,99.95,-123.96,0.0,MimicResearch,1,1.14816,1.21936,1.1859
2026.01.27 10:56:05,837,IDLE,1.18591,1.18597,6.3,0.99139,0.17364,29.25,98.18,68.94,50.0,0.0,-50.0,99.88,99.95,-123.11,0.0,MimicResearch,1,1.14816,1.21936,1.18591
2026.01.27 10:56:06,426,IDLE,1.18589,1.18595,6.3,0.99113,-0.00026,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:06,615,IDLE,1.18591,1.18597,6.3,0.85146,-0.13968,29.25,98.18,68.94,50.0,0.0,-50.0,99.88,99.95,-123.11,0.0,MimicResearch,1,1.14816,1.21936,1.18591
2026.01.27 10:56:13,20,IDLE,1.18589,1.18596,6.3,0.7217,-0.12976,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:14,620,IDLE,1.18591,1.18597,6.3,0.57736,-0.14434,29.25,98.18,68.94,50.0,0.0,-50.0,99.88,99.95,-123.11,0.0,MimicResearch,1,1.14816,1.21936,1.18591
2026.01.27 10:56:15,45,IDLE,1.18589,1.18596,6.4,0.67286,0.0955,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:16,896,IDLE,1.18588,1.18594,6.4,0.80272,0.12986,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:56:17,182,IDLE,1.18585,1.18591,6.3,1.4348,0.22405,29.6,97.68,68.08,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:56:17,767,IDLE,1.18584,1.1859,6.4,1.28023,0.47751,29.65,97.58,67.94,50.0,0.0,-50.0,99.88,99.94,-129.02,0.0,MimicResearch,1,1.14816,1.21936,1.18584
2026.01.27 10:56:17,966,IDLE,1.18587,1.18593,6.4,1.21075,-0.06948,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:18,149,IDLE,1.18586,1.18592,6.3,1.31704,-0.11776,29.54,97.77,68.23,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:56:20,68,IDLE,1.18587,1.18593,6.3,1.15769,-0.15935,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:25,9,IDLE,1.18587,1.18594,6.3,0.94641,-0.21128,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:25,164,IDLE,1.18588,1.18594,6.3,0.79638,-0.15004,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:56:31,51,IDLE,1.18587,1.18593,6.3,0.67108,-0.1253,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:32,193,IDLE,1.18588,1.18594,6.3,0.7123,0.04122,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:56:34,451,IDLE,1.18587,1.18593,6.3,0.72921,0.0169,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:56:35,897,IDLE,1.18585,1.18592,6.3,0.79069,0.06148,29.6,97.68,68.08,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:56:36,834,IDLE,1.18585,1.18591,6.3,0.79985,0.00916,29.6,97.68,68.08,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:56:37,164,IDLE,1.18582,1.18589,6.4,1.30327,0.14659,29.73,97.38,67.65,50.0,0.0,-50.0,99.87,99.94,-130.71,0.0,MimicResearch,1,1.14816,1.21936,1.18582
2026.01.27 10:56:37,999,IDLE,1.18582,1.18588,6.3,1.15667,0.35683,29.73,97.38,67.65,50.0,0.0,-50.0,99.87,99.94,-130.71,0.0,MimicResearch,1,1.14816,1.21936,1.18582
2026.01.27 10:56:39,464,IDLE,1.18585,1.18591,6.4,1.42693,0.12367,29.6,97.68,68.08,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:56:47,103,IDLE,1.18589,1.18595,6.4,1.02466,-0.14046,29.37,98.03,68.66,50.0,0.0,-50.0,99.88,99.95,-124.8,0.0,MimicResearch,1,1.14816,1.21936,1.18589
2026.01.27 10:56:47,947,IDLE,1.18586,1.18592,6.4,1.16512,-0.26181,29.54,97.77,68.23,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:56:48,437,IDLE,1.18588,1.18594,6.4,0.88656,-0.13809,29.43,97.95,68.51,50.0,0.0,-50.0,99.88,99.95,-125.65,0.0,MimicResearch,1,1.14816,1.21936,1.18588
2026.01.27 10:56:52,336,IDLE,1.18586,1.18592,6.4,0.70513,-0.07426,29.54,97.77,68.23,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:56:52,717,IDLE,1.18586,1.18593,6.4,0.77939,-0.10717,29.54,97.77,68.23,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:56:57,144,IDLE,1.18578,1.18584,6.4,0.88912,0.19404,29.86,96.91,67.05,50.0,0.0,-50.0,99.87,99.94,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:56:57,925,IDLE,1.18583,1.18589,6.4,0.69508,-0.01005,29.69,97.48,67.79,50.0,0.0,-50.0,99.87,99.94,-129.87,0.0,MimicResearch,1,1.14816,1.21936,1.18583
2026.01.27 10:56:58,520,IDLE,1.18576,1.18583,6.4,1.07795,0.18883,29.9,96.65,66.75,50.0,0.0,-50.0,99.87,99.94,-135.78,0.0,MimicResearch,1,1.14816,1.21936,1.18576
2026.01.27 10:56:59,767,IDLE,1.18578,1.18585,6.4,1.18364,0.1057,29.86,96.91,67.05,50.0,0.0,-50.0,99.87,99.94,-134.09,0.0,MimicResearch,1,1.14816,1.21936,1.18578
2026.01.27 10:57:00,272,IDLE,1.18587,1.18595,6.4,2.06369,1.0653,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:57:00,465,IDLE,1.18577,1.18583,6.4,0.99838,-0.18526,29.88,96.78,66.9,50.0,0.0,-50.0,99.87,99.94,-134.93,0.0,MimicResearch,1,1.14816,1.21936,1.18577
2026.01.27 10:57:01,168,IDLE,1.18585,1.18591,6.4,3.89125,0.20021,29.6,97.68,68.08,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:57:01,436,IDLE,1.18587,1.18593,6.4,2.66709,0.6034,29.49,97.86,68.37,50.0,0.0,-50.0,99.88,99.95,-126.49,0.0,MimicResearch,1,1.14816,1.21936,1.18587
2026.01.27 10:57:01,682,IDLE,1.18586,1.18593,6.4,3.69105,1.02396,29.54,97.77,68.23,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:57:02,512,IDLE,1.18586,1.18593,6.4,3.2062,-0.68505,29.54,97.77,68.23,50.0,0.0,-50.0,99.88,99.95,-127.33,0.0,MimicResearch,1,1.14816,1.21936,1.18586
2026.01.27 10:57:02,767,IDLE,1.18584,1.18591,6.4,2.93671,-0.26949,29.65,97.58,67.94,50.0,0.0,-50.0,99.88,99.94,-129.02,0.0,MimicResearch,1,1.14816,1.21936,1.18584
2026.01.27 10:57:02,982,IDLE,1.18585,1.18592,6.4,2.50428,-0.43242,29.6,97.68,68.08,50.0,0.0,-50.0,99.88,99.95,-128.18,0.0,MimicResearch,1,1.14816,1.21936,1.18585
2026.01.27 10:57:03,247,IDLE,1.18583,1.18589,6.4,2.39806,-0.10622,29.69,97.48,67.79,50.0,0.0,-50.0,99.87,99.94,-129.87,0.0,MimicResearch,1,1.14816,1.21936,1.18583
2026.01.27 10:57:04,691,IDLE,1.18584,1.18591,6.4,2.03493,-0.36313,29.65,97.58,67.94,50.0,0.0,-50.0,99.88,99.94,-129.02,0.0,MimicResearch,1,1.14816,1.21936,1.18584
2026.01.27 10:57:05,261,IDLE,1.18584,1.1859,6.4,1.6053,-0.32145,29.65,97.58,67.94,50.0,0.0,-50.0,99.88,99.94,-129.02,0.0,MimicResearch,1,1.14816,1.21936,1.18584
2026.01.27 10:57:05,697,IDLE,1.18583,1.18589,6.4,1.92675,-0.10818,29.69,97.48,67.79,50.0,0.0,-50.0,99.87,99.94,-129.87,0.0,MimicResearch,1,1.14816,1.21936,1.18583
2026.01.27 10:57:09,483,IDLE,1.18582,1.18588,6.4,1.40823,-0.19707,29.73,97.38,67.65,50.0,0.0,-50.0,99.87,99.94,-130.71,0.0,MimicResearch,1,1.14816,1.21936,1.18582
2026.01.27 10:57:11,35,IDLE,1.1858,1.18587,6.4,1.24423,-0.164,29.8,97.15,67.35,50.0,0.0,-50.0,99.87,99.94,-132.4,0.0,MimicResearch,1,1.14816,1.21936,1.1858
