Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_ROC,Flow_Delta,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.06 17:44:34.032,32,IDLE,0,WINNING,4944.90000,4945.29000,39.6,0,0,4945.47000,4946.13000,4942.53000,4944.90000,47.05,27.58104,-5.42178,-1.87433,-0.61,57.11,-52.22,56.35,247916550.23,158199.95,156711.27,594.68,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:34.412,412,IDLE,0,WINNING,4944.91000,4945.30000,39.6,100,100,4945.47000,4946.13000,4942.53000,4944.91000,47.07,23.06483,-4.51621,-1.86575,-0.60,57.20,-51.72,56.50,247916550.23,158199.95,156711.27,597.89,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:35.651,651,IDLE,0,WINNING,4944.93000,4945.32000,39.6,100,100,4945.47000,4946.13000,4942.53000,4944.93000,47.12,18.77471,-4.29013,-1.84861,-0.58,57.32,-51.23,56.75,247916550.23,158199.95,156711.27,604.28,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:36.974,974,IDLE,0,WINNING,4944.97000,4945.36000,39.6,100,100,4945.47000,4946.13000,4942.53000,4944.97000,47.22,15.78752,-2.98719,-1.81433,-0.54,57.52,-50.74,57.19,247916550.23,158199.95,156711.28,617.07,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:36.495,495,IDLE,0,WINNING,4944.99000,4945.38000,39.6,100,100,4945.47000,4946.13000,4942.53000,4944.99000,47.27,13.39814,-2.38938,-1.79718,-0.52,57.64,-50.25,57.45,247916550.23,158199.95,156711.28,623.47,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:37.300,300,IDLE,0,CRASH_RISK,4943.75000,4945.09000,41.5,0,0,4945.47000,4946.13000,4942.53000,4943.75000,44.42,21.96379,8.56566,-2.86004,-1.76,53.64,-49.75,45.31,247916550.23,158199.95,156710.84,-77.00,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:37.329,329,IDLE,0,WINNING,4944.15000,4944.50000,41.4,100,100,4945.47000,4946.13000,4942.53000,4944.15000,45.30,29.97872,8.01492,-2.51718,-1.36,54.99,-49.26,49.23,247916550.23,158199.95,156711.12,367.59,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:37.530,530,IDLE,0,CRASH_RISK,4942.46000,4942.85000,41.4,0,0,4945.47000,4946.13000,4942.46000,4942.46000,41.81,72.87186,42.89315,-3.96575,-3.05,49.61,-48.77,32.96,247916550.23,158199.95,156710.77,-186.38,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:37.756,756,IDLE,0,CRASH_RISK,4942.40000,4942.79000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.40000,41.69,99.37600,26.50414,-4.01718,-3.11,49.60,-48.28,32.79,247916550.23,158199.95,156710.76,-205.57,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:38.920,920,IDLE,0,CRASH_RISK,4942.41000,4942.80000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.41000,41.71,115.71133,16.33533,-4.00861,-3.10,49.61,-47.78,32.72,247916550.23,158199.95,156710.76,-202.37,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:38.094,94,IDLE,0,CRASH_RISK,4942.42000,4942.81000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.42000,41.73,124.69406,8.98273,-4.00004,-3.09,49.63,-47.29,32.64,247916550.23,158199.95,156710.76,-199.16,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:38.306,306,IDLE,0,CRASH_RISK,4942.82000,4943.21000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.82000,42.51,127.65992,2.96586,-3.65718,-2.69,50.96,-46.80,36.49,247916550.23,158199.95,156710.85,-71.08,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:38.613,613,IDLE,0,CRASH_RISK,4942.79000,4943.18000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.79000,42.45,108.22212,-19.43780,-3.68290,-2.72,50.85,-46.31,36.05,247916550.23,158199.95,156710.84,-80.68,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:39.999,999,IDLE,0,CRASH_RISK,4942.84000,4943.23000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.84000,42.54,94.54066,-13.68146,-3.64004,-2.67,51.02,-45.81,36.43,247916550.23,158199.95,156710.85,-64.66,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:39.222,222,IDLE,0,CRASH_RISK,4942.80000,4943.19000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.80000,42.47,82.37609,-12.16456,-3.67433,-2.71,50.88,-45.32,35.88,247916550.23,158199.95,156710.84,-77.47,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:39.471,471,IDLE,0,CRASH_RISK,4942.79000,4943.18000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.79000,42.45,66.41634,-15.95975,-3.68290,-2.72,50.84,-44.83,35.64,247916550.23,158199.95,156710.84,-80.67,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:39.816,816,IDLE,0,CRASH_RISK,4942.72000,4943.11000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.72000,42.31,54.29683,-12.11951,-3.74290,-2.79,50.59,-44.33,34.77,247916550.23,158199.95,156710.83,-103.10,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:40.973,973,IDLE,0,CRASH_RISK,4942.65000,4943.04000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.65000,42.17,45.49780,-8.79903,-3.80290,-2.86,50.34,-43.84,33.88,247916550.23,158199.95,156710.81,-125.51,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:40.233,233,IDLE,0,CRASH_RISK,4942.70000,4943.09000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.70000,42.27,38.37648,-7.12132,-3.76004,-2.81,50.51,-43.35,34.27,247916550.23,158199.95,156710.82,-109.49,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:40.404,404,IDLE,0,CRASH_RISK,4942.69000,4943.08000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.69000,42.25,32.56244,-5.81404,-3.76861,-2.82,50.47,-42.86,34.01,247916550.23,158199.95,156710.82,-112.75,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:41.058,58,IDLE,0,CRASH_RISK,4942.71000,4943.10000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.71000,42.29,27.15492,-5.40751,-3.75147,-2.80,50.53,-42.36,34.08,247916550.23,158199.95,156710.82,-106.32,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:41.396,396,IDLE,0,CRASH_RISK,4942.76000,4943.15000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.76000,42.39,22.75575,-4.39917,-3.70861,-2.75,50.71,-41.87,34.49,247916550.23,158199.95,156710.83,-90.30,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:41.574,574,IDLE,0,UNDER_PRESSURE,4942.67000,4943.06000,41.4,100,100,4945.47000,4946.13000,4942.40000,4942.67000,42.21,18.54648,-4.20927,-3.78575,-2.84,50.37,-41.38,33.35,247916550.23,158199.95,156710.82,-119.13,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:42.849,849,IDLE,0,UNDER_PRESSURE,4942.63000,4943.02000,41.4,0,0,4945.47000,4946.13000,4942.40000,4942.63000,42.13,15.66763,-2.87885,-3.82004,-2.88,50.22,-40.89,32.76,247916550.23,158199.95,156710.81,-131.94,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:42.262,262,IDLE,0,UNDER_PRESSURE,4942.64000,4943.03000,41.1,0,0,4945.47000,4946.13000,4942.40000,4942.64000,42.15,13.69690,-1.97074,-3.81147,-2.87,50.25,-40.39,32.72,247916550.23,158199.95,156710.81,-128.74,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:42.602,602,IDLE,0,UNDER_PRESSURE,4942.65000,4943.04000,40.7,0,0,4945.47000,4946.13000,4942.40000,4942.65000,42.17,11.34662,-2.35027,-3.80290,-2.86,50.27,-39.90,32.68,247916550.23,158199.95,156710.81,-125.53,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:42.793,793,IDLE,0,CRASH_RISK,4941.77000,4942.16000,40.7,0,0,4945.47000,4946.13000,4941.77000,4941.77000,40.53,23.84350,12.49688,-4.55718,-3.74,37.72,-39.41,29.67,247916550.23,158199.95,156710.63,-407.34,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:43.032,32,IDLE,0,CRASH_RISK,4941.83000,4942.22000,40.7,100,100,4945.47000,4946.13000,4941.77000,4941.83000,40.64,32.59974,8.75624,-4.50575,-3.68,37.82,-38.92,30.08,247916550.23,158199.95,156710.65,-388.13,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:43.214,214,IDLE,0,CRASH_RISK,4941.82000,4942.21000,40.8,100,100,4945.47000,4946.13000,4941.77000,4941.82000,40.62,37.94792,5.34818,-4.51433,-3.69,37.69,-38.42,29.82,247916550.23,158199.95,156710.64,-391.33,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:43.322,322,IDLE,0,CRASH_RISK,4942.15000,4942.54000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.15000,41.22,39.60362,1.65570,-4.23147,-3.36,38.69,-37.93,32.96,247916550.23,158199.95,156710.71,-285.65,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:43.511,511,IDLE,0,CRASH_RISK,4942.34000,4942.73000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.34000,41.58,36.49059,-3.11303,-4.06861,-3.17,51.17,-37.44,34.74,247916550.23,158199.95,156710.75,-224.80,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:43.710,710,IDLE,0,CRASH_RISK,4942.57000,4942.96000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.57000,42.02,30.63651,-5.85407,-3.87147,-2.94,51.95,-36.95,36.95,247916550.23,158199.95,156710.79,-151.16,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:44.889,889,IDLE,0,CRASH_RISK,4942.54000,4942.93000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.54000,41.96,38.56031,7.92379,-3.89718,-2.97,51.85,-36.45,36.53,247916550.23,158199.95,156710.79,-160.76,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:44.128,128,IDLE,0,CRASH_RISK,4942.74000,4943.13000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.74000,42.35,47.46925,8.90894,-3.72575,-2.77,52.54,-35.96,38.49,247916550.23,158199.95,156710.83,-96.69,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:44.281,281,IDLE,0,CRASH_RISK,4942.76000,4943.15000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.76000,42.39,55.59489,8.12564,-3.70861,-2.75,52.62,-35.47,38.61,247916550.23,158199.95,156710.83,-90.28,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:44.491,491,IDLE,0,CRASH_RISK,4942.82000,4943.21000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.82000,42.51,55.93870,0.34381,-3.65718,-2.69,52.84,-34.98,39.14,247916550.23,158199.95,156710.85,-71.07,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:45.023,23,IDLE,0,UNDER_PRESSURE,4942.90000,4943.29000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.90000,42.66,51.10017,-4.83853,-3.58861,-2.61,53.13,-34.48,39.90,247916550.23,158199.95,156710.86,-45.44,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:45.552,552,IDLE,0,UNDER_PRESSURE,4942.91000,4943.30000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.91000,42.68,42.57665,-8.52352,-3.58004,-2.60,53.18,-33.99,39.92,247916550.23,158199.95,156710.86,-42.24,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:45.799,799,IDLE,0,UNDER_PRESSURE,4942.93000,4943.32000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.93000,42.72,35.74456,-6.83209,-3.56290,-2.58,53.27,-33.50,40.05,247916550.23,158199.95,156710.87,-35.83,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:46.532,532,IDLE,0,UNDER_PRESSURE,4942.92000,4943.31000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.92000,42.70,28.86090,-6.88366,-3.57147,-2.59,53.24,-33.00,39.86,247916550.23,158199.95,156710.87,-39.05,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:46.712,712,IDLE,0,STABLE,4943.02000,4943.41000,40.8,0,0,4945.47000,4946.13000,4941.77000,4943.02000,42.90,24.98527,-3.87563,-3.48575,-2.49,53.62,-32.51,40.87,247916550.23,158199.95,156710.89,-7.02,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:47.012,12,IDLE,0,STABLE,4943.06000,4943.45000,40.8,100,100,4945.47000,4946.13000,4941.77000,4943.06000,42.98,22.13166,-2.85361,-3.45147,-2.45,53.78,-32.02,41.24,247916550.23,158199.95,156710.89,5.79,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:47.241,241,IDLE,0,STABLE,4943.04000,4943.43000,40.8,0,0,4945.47000,4946.13000,4941.77000,4943.04000,42.94,19.22993,-2.90173,-3.46861,-2.47,53.72,-31.53,40.95,247916550.23,158199.95,156710.89,-0.63,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:47.733,733,IDLE,0,CRASH_RISK,4942.31000,4942.70000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.31000,41.52,29.29188,10.06195,-4.09433,-3.20,38.04,-31.03,32.73,247916550.23,158199.95,156710.74,-234.40,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:48.674,674,IDLE,0,CRASH_RISK,4942.32000,4942.71000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.32000,41.54,33.48937,4.19749,-4.08575,-3.19,44.57,-30.54,32.72,247916550.23,158199.95,156710.74,-231.17,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:49.909,909,IDLE,0,CRASH_RISK,4942.39000,4942.78000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.39000,41.67,28.15320,-5.33617,-4.02575,-3.12,51.32,-30.05,33.38,247916550.23,158199.95,156710.76,-208.75,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:49.293,293,IDLE,0,CRASH_RISK,4942.32000,4942.71000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.32000,41.54,22.65085,-5.50235,-4.08575,-3.19,44.49,-29.56,32.46,247916550.23,158199.95,156710.74,-231.17,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:49.494,494,IDLE,0,UNDER_PRESSURE,4942.45000,4942.84000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.45000,41.79,19.71159,-2.93926,-3.97433,-3.06,51.55,-29.06,33.82,247916550.23,158199.95,156710.77,-189.53,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:50.928,928,IDLE,0,UNDER_PRESSURE,4942.55000,4942.94000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.55000,41.98,18.90960,-0.80198,-3.88861,-2.96,51.93,-28.57,34.85,247916550.23,158199.95,156710.79,-157.57,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:50.282,282,IDLE,0,UNDER_PRESSURE,4942.58000,4942.97000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.58000,42.04,17.89333,-1.01627,-3.86290,-2.93,52.05,-28.08,35.09,247916550.23,158199.95,156710.80,-147.92,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:50.611,611,IDLE,0,UNDER_PRESSURE,4942.51000,4942.90000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.51000,41.90,15.38801,-2.50532,-3.92290,-3.00,51.78,-27.59,34.16,247916550.23,158199.95,156710.78,-170.34,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:50.818,818,IDLE,0,UNDER_PRESSURE,4942.50000,4942.89000,40.8,100,100,4945.47000,4946.13000,4941.77000,4942.50000,41.88,13.06569,-2.32231,-3.93147,-3.01,51.74,-27.09,33.93,247916550.23,158199.95,156710.78,-173.54,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:51.246,246,IDLE,0,UNDER_PRESSURE,4942.54000,4942.93000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.54000,41.96,10.60419,-2.46151,-3.89718,-2.97,51.90,-26.60,34.29,247916550.23,158199.95,156710.79,-160.75,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:51.414,414,IDLE,0,UNDER_PRESSURE,4942.56000,4942.95000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.56000,42.00,8.83702,-1.76717,-3.88004,-2.95,51.98,-26.11,34.42,247916550.23,158199.95,156710.79,-154.32,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:51.818,818,IDLE,0,UNDER_PRESSURE,4942.87000,4943.26000,40.8,0,0,4945.47000,4946.13000,4941.77000,4942.87000,42.60,14.46961,5.63260,-3.61433,-2.64,53.23,-25.62,38.03,247916550.23,158199.95,156710.86,-55.05,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:52.972,972,IDLE,0,UNDER_PRESSURE,4942.85000,4943.24000,38.9,0,0,4945.47000,4946.13000,4941.77000,4942.85000,42.56,17.64155,3.17194,-3.63147,-2.66,53.16,-25.12,37.70,247916550.23,158199.95,156710.85,-61.45,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:52.342,342,IDLE,0,UNDER_PRESSURE,4942.73000,4943.12000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.73000,42.33,17.58039,-0.06116,-3.73433,-2.78,52.68,-24.63,36.15,247916550.23,158199.95,156710.83,-99.88,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:53.148,148,IDLE,0,UNDER_PRESSURE,4942.75000,4943.14000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.75000,42.37,15.76355,-1.81684,-3.71718,-2.76,52.77,-24.14,36.30,247916550.23,158199.95,156710.83,-93.49,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:54.515,515,IDLE,0,UNDER_PRESSURE,4942.47000,4942.86000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.47000,41.83,16.71040,0.94685,-3.95718,-3.04,51.62,-23.65,32.75,247916550.23,158199.95,156710.77,-183.18,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:54.675,675,IDLE,0,UNDER_PRESSURE,4942.40000,4942.79000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.40000,41.69,17.95247,1.24207,-4.01718,-3.11,51.33,-23.15,31.76,247916550.23,158199.95,156710.76,-205.59,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:55.872,872,IDLE,0,UNDER_PRESSURE,4942.38000,4942.77000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.38000,41.65,18.65681,0.70434,-4.03433,-3.13,51.25,-22.66,31.39,247916550.23,158199.95,156710.76,-212.00,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:55.056,56,IDLE,0,CRASH_RISK,4942.15000,4942.54000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.15000,41.22,21.21806,2.56124,-4.23147,-3.36,35.87,-22.17,28.37,247916550.23,158199.95,156710.71,-285.70,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:55.342,342,IDLE,0,CRASH_RISK,4941.90000,4942.29000,39.0,0,0,4945.47000,4946.13000,4941.77000,4941.90000,40.76,24.72638,3.50833,-4.44575,-3.61,34.73,-21.67,25.06,247916550.23,158199.95,156710.66,-365.74,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:55.503,503,IDLE,0,CRASH_RISK,4941.93000,4942.32000,39.0,0,0,4945.47000,4946.13000,4941.77000,4941.93000,40.82,26.74797,2.02159,-4.42004,-3.58,34.76,-21.18,25.28,247916550.23,158199.95,156710.67,-356.15,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:56.885,885,IDLE,0,CRASH_RISK,4941.86000,4942.25000,39.0,0,0,4945.47000,4946.13000,4941.77000,4941.86000,40.69,31.66491,4.91694,-4.48004,-3.65,34.37,-20.69,24.22,247916550.23,158199.95,156710.65,-378.57,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:56.549,549,IDLE,0,CRASH_RISK,4941.89000,4942.28000,39.0,0,0,4945.47000,4946.13000,4941.77000,4941.89000,40.75,26.09675,-5.56816,-4.45433,-3.62,34.40,-20.20,24.44,247916550.23,158199.95,156710.66,-368.96,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:56.711,711,IDLE,0,CRASH_RISK,4942.21000,4942.60000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.21000,41.33,25.51316,-0.58359,-4.18004,-3.30,35.70,-19.70,28.43,247916550.23,158199.95,156710.72,-266.46,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:57.018,18,IDLE,0,CRASH_RISK,4942.20000,4942.59000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.20000,41.32,26.40700,0.89384,-4.18861,-3.31,35.57,-19.21,28.16,247916550.23,158199.95,156710.72,-269.68,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:57.196,196,IDLE,0,CRASH_RISK,4942.12000,4942.51000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.12000,41.17,25.09204,-1.31496,-4.25718,-3.39,35.13,-18.72,26.97,247916550.23,158199.95,156710.70,-295.30,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:57.385,385,IDLE,0,CRASH_RISK,4942.15000,4942.54000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.15000,41.22,23.94030,-1.15174,-4.23147,-3.36,35.18,-18.23,27.22,247916550.23,158199.95,156710.71,-285.70,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:57.596,596,IDLE,0,CRASH_RISK,4942.17000,4942.56000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.17000,41.26,24.49575,0.55545,-4.21433,-3.34,35.18,-17.73,27.35,247916550.23,158199.95,156710.71,-279.29,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
