TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4345468,6905.26,6905.86,21.44156,-2.61314,60.0,100,150,4000,0,0,100,150,4000,0,0
4346260,6905.01,6905.61,18.08906,-3.35251,60.0,100,150,4000,0,0,100,150,4000,0,0
4349789,6904.76,6905.36,15.88968,-2.19937,60.0,100,150,4000,0,0,100,150,4000,0,0
4352022,6904.51,6905.11,14.94688,-0.94280,60.0,100,150,4000,0,0,100,150,4000,0,0
4353794,6904.26,6904.86,14.78396,-0.16292,60.0,100,150,4000,0,0,100,150,4000,0,0
4357777,6904.01,6904.61,13.08219,-1.70177,60.0,100,150,4000,0,0,100,150,4000,0,0
4360575,6904.26,6904.86,12.25083,-0.83136,60.0,100,150,4000,0,0,100,150,4000,0,0
4361014,6904.26,6904.86,12.25083,-0.83136,60.0,100,150,4000,0,0,100,150,4000,0,0
4361971,6904.51,6905.11,13.39262,1.14179,60.0,100,150,4000,0,0,100,150,4000,0,0
4362807,6904.76,6905.36,15.21050,1.81788,60.0,100,150,4000,0,0,100,150,4000,0,0
4363243,6904.51,6905.11,12.16840,-3.04210,60.0,100,150,4000,0,0,100,150,4000,0,0
4366097,6904.26,6904.86,11.49901,-0.66939,60.0,100,150,4000,0,0,100,150,4000,0,0
4366566,6904.01,6904.61,12.21671,0.71770,60.0,100,150,4000,0,0,100,150,4000,0,0
4366790,6904.26,6904.86,11.19301,-1.02369,60.0,100,150,4000,0,0,100,150,4000,0,0
4367677,6904.01,6904.61,8.95441,-2.23860,60.0,100,150,4000,0,0,100,150,4000,0,0
4368246,6904.26,6904.86,7.16353,-1.79088,60.0,100,150,4000,0,0,100,150,4000,0,0
4371683,6904.76,6905.36,8.62853,1.46500,60.0,100,150,4000,0,0,100,150,4000,0,0
4373564,6904.51,6905.11,9.56523,0.93670,60.0,100,150,4000,0,0,100,150,4000,0,0
4374995,6904.76,6905.36,11.13408,1.56885,60.0,100,150,4000,0,0,100,150,4000,0,0
4378172,6905.01,6905.61,10.48058,-0.65350,60.0,100,150,4000,0,0,100,150,4000,0,0
4380065,6905.26,6905.86,11.02578,0.54519,60.0,100,150,4000,0,0,100,150,4000,0,0
4381089,6905.01,6905.61,13.70343,2.67766,60.0,100,150,4000,0,0,100,150,4000,0,0
4381861,6905.26,6905.86,10.96275,-2.74069,60.0,100,150,4000,0,0,100,150,4000,0,0
4382164,6905.51,6906.11,18.10727,7.14452,60.0,100,150,4000,0,0,100,150,4000,0,0
4382414,6905.26,6905.86,18.29389,0.18662,60.0,100,150,4000,0,0,100,150,4000,0,0
4382937,6905.01,6905.61,19.27333,0.97944,60.0,100,150,4000,0,0,100,150,4000,0,0
4385394,6905.26,6905.86,17.45449,-1.81883,60.0,100,150,4000,0,0,100,150,4000,0,0
4385832,6905.01,6905.61,13.96359,-3.49090,60.0,100,150,4000,0,0,100,150,4000,0,0
4386067,6905.51,6906.11,14.36678,0.40319,60.0,100,150,4000,0,0,100,150,4000,0,0
4392891,6905.26,6905.86,12.22657,-2.14022,60.0,100,150,4000,0,0,100,150,4000,0,0
4393654,6905.01,6905.61,11.09930,-1.12727,60.0,100,150,4000,0,0,100,150,4000,0,0
4394879,6904.51,6905.11,17.04270,5.94341,60.0,100,150,4000,0,0,100,150,4000,0,0
4396134,6904.76,6905.36,17.61823,0.57552,60.0,100,150,4000,0,0,100,150,4000,0,0
4397063,6904.51,6905.11,14.09458,-3.52365,60.0,100,150,4000,0,0,100,150,4000,0,0
4399583,6904.26,6904.86,13.25586,-0.83872,60.0,100,150,4000,0,0,100,150,4000,0,0
4400066,6904.01,6904.61,13.93026,0.67440,60.0,100,150,4000,0,0,100,150,4000,0,0
4400871,6904.26,6904.86,11.14421,-2.78605,60.0,100,150,4000,0,0,100,150,4000,0,0
4401976,6904.51,6905.11,13.41177,2.26756,60.0,100,150,4000,0,0,100,150,4000,0,0
4402465,6904.13,6904.73,12.35543,-1.05634,60.0,100,150,4000,0,0,100,150,4000,0,0
4402757,6904.26,6904.86,9.88435,-2.47109,60.0,100,150,4000,0,0,100,150,4000,0,0
4405188,6903.51,6904.11,14.07778,4.19343,60.0,100,150,4000,0,0,100,150,4000,0,0
4405811,6904.01,6904.61,12.90967,-1.16811,60.0,100,150,4000,0,0,100,150,4000,0,0
4406613,6903.76,6904.36,13.83159,0.92192,60.0,100,150,4000,0,0,100,150,4000,0,0
4406994,6903.82,6904.42,14.22404,0.39245,60.0,100,150,4000,0,0,100,150,4000,0,0
4407925,6903.76,6904.36,11.37923,-2.84481,60.0,100,150,4000,0,0,100,150,4000,0,0
4411911,6904.01,6904.61,10.35307,-1.02616,60.0,100,150,4000,0,0,100,150,4000,0,0
4412352,6903.76,6904.36,8.28246,-2.07061,60.0,100,150,4000,0,0,100,150,4000,0,0
4416415,6903.51,6904.11,7.85628,-0.42618,60.0,100,150,4000,0,0,100,150,4000,0,0
4417003,6903.26,6903.86,8.43464,0.57836,60.0,100,150,4000,0,0,100,150,4000,0,0
4417405,6903.51,6904.11,7.73703,-0.69761,60.0,100,150,4000,0,0,100,150,4000,0,0
4418217,6903.26,6903.86,6.18962,-1.54741,60.0,100,150,4000,0,0,100,150,4000,0,0
4420921,6903.51,6904.11,6.80218,0.61256,60.0,100,150,4000,0,0,100,150,4000,0,0
4422352,6903.76,6904.36,8.92849,2.12631,60.0,100,150,4000,0,0,100,150,4000,0,0
4423003,6903.51,6904.11,7.14279,-1.78570,60.0,100,150,4000,0,0,100,150,4000,0,0
4425857,6903.26,6903.86,7.51150,0.36871,60.0,100,150,4000,0,0,100,150,4000,0,0
4426303,6903.01,6903.61,9.03675,1.52525,60.0,100,150,4000,0,0,100,150,4000,0,0
4426541,6903.26,6903.86,8.64183,-0.39492,60.0,100,150,4000,0,0,100,150,4000,0,0
4426723,6903.01,6903.61,9.60092,0.95908,60.0,100,150,4000,0,0,100,150,4000,0,0
4428192,6902.76,6903.36,11.07978,1.47887,60.0,100,150,4000,0,0,100,150,4000,0,0
4431060,6903.01,6903.61,10.60720,-0.47258,60.0,100,150,4000,0,0,100,150,4000,0,0
4432878,6902.76,6903.36,11.23301,0.62581,60.0,100,150,4000,0,0,100,150,4000,0,0
4433849,6903.01,6903.61,8.98641,-2.24660,60.0,100,150,4000,0,0,100,150,4000,0,0
4438082,6902.76,6903.36,8.37060,-0.61581,60.0,100,150,4000,0,0,100,150,4000,0,0
4438954,6903.01,6903.61,6.69648,-1.67412,60.0,100,150,4000,0,0,100,150,4000,0,0
4439944,6903.51,6904.11,13.43038,6.73390,60.0,100,150,4000,0,0,100,150,4000,0,0
4440410,6903.26,6903.86,14.17837,0.74799,60.0,100,150,4000,0,0,100,150,4000,0,0
4440715,6903.51,6904.11,17.03098,2.85261,60.0,100,150,4000,0,0,100,150,4000,0,0
4441235,6903.26,6903.86,17.49176,0.46078,60.0,100,150,4000,0,0,100,150,4000,0,0
4442224,6903.51,6904.11,13.99341,-3.49835,60.0,100,150,4000,0,0,100,150,4000,0,0
4444247,6903.26,6903.86,13.65415,-0.33926,60.0,100,150,4000,0,0,100,150,4000,0,0
4444658,6903.26,6903.86,13.65415,-0.33926,60.0,100,150,4000,0,0,100,150,4000,0,0
4446727,6903.01,6903.61,12.94107,-0.71307,60.0,100,150,4000,0,0,100,150,4000,0,0
4452016,6903.26,6903.86,11.29804,-1.64304,60.0,100,150,4000,0,0,100,150,4000,0,0
4455630,6903.51,6904.11,10.42347,-0.87457,60.0,100,150,4000,0,0,100,150,4000,0,0
4456365,6903.76,6904.36,10.63816,0.21468,60.0,100,150,4000,0,0,100,150,4000,0,0
4456962,6904.01,6904.61,16.00116,5.36301,60.0,100,150,4000,0,0,100,150,4000,0,0
4459683,6903.76,6904.36,14.63781,-1.36335,60.0,100,150,4000,0,0,100,150,4000,0,0
4459853,6904.01,6904.61,11.71025,-2.92756,60.0,100,150,4000,0,0,100,150,4000,0,0
4461434,6904.26,6904.86,12.52477,0.81452,60.0,100,150,4000,0,0,100,150,4000,0,0
4461850,6904.51,6905.11,15.02231,2.49755,60.0,100,150,4000,0,0,100,150,4000,0,0
4462278,6904.26,6904.86,14.09685,-0.92546,60.0,100,150,4000,0,0,100,150,4000,0,0
4463203,6904.01,6904.61,18.70690,4.61005,60.0,100,150,4000,0,0,100,150,4000,0,0
4463458,6904.26,6904.86,14.96552,-3.74138,60.0,100,150,4000,0,0,100,150,4000,0,0
4465172,6904.01,6904.61,14.91706,-0.04846,60.0,100,150,4000,0,0,100,150,4000,0,0
4465496,6904.26,6904.86,11.93365,-2.98341,60.0,100,150,4000,0,0,100,150,4000,0,0
4467983,6904.51,6905.11,11.55012,-0.38352,60.0,100,150,4000,0,0,100,150,4000,0,0
4469910,6904.26,6904.86,11.83211,0.28199,60.0,100,150,4000,0,0,100,150,4000,0,0
4470864,6904.51,6905.11,9.46569,-2.36642,60.0,100,150,4000,0,0,100,150,4000,0,0
4473230,6904.26,6904.86,9.68851,0.22282,60.0,100,150,4000,0,0,100,150,4000,0,0
4473419,6904.51,6905.11,7.75081,-1.93770,60.0,100,150,4000,0,0,100,150,4000,0,0
4474662,6904.26,6904.86,10.21994,2.46913,60.0,100,150,4000,0,0,100,150,4000,0,0
4474875,6904.01,6904.61,15.04880,4.82886,60.0,100,150,4000,0,0,100,150,4000,0,0
4475093,6903.76,6904.36,20.99962,5.95081,60.0,100,150,4000,0,0,100,150,4000,0,0
4475531,6904.01,6904.61,21.53454,0.53493,60.0,100,150,4000,0,0,100,150,4000,0,0
4475995,6904.07,6904.67,18.29906,-3.23548,60.0,100,150,4000,0,0,100,150,4000,0,0
