TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
5192587,25262.97,25264.47,22.66804,-3.49649,150.0,25,50,1500,0,0,25,50,1500,0,0
5193658,25263.97,25265.47,36.68731,14.01927,150.0,25,50,1500,0,0,25,50,1500,0,0
5194361,25263.47,25264.97,34.96782,-1.71948,150.0,25,50,1500,0,0,25,50,1500,0,0
5200466,25264.47,25265.97,31.24972,-3.71810,150.0,25,50,1500,0,0,25,50,1500,0,0
5201146,25265.47,25266.97,30.89427,-0.35546,150.0,25,50,1500,0,0,25,50,1500,0,0
5208270,25265.47,25266.97,30.89427,-0.35546,150.0,25,50,1500,0,0,25,50,1500,0,0
5208407,25266.47,25267.97,27.46986,-3.42441,150.0,25,50,1500,0,0,25,50,1500,0,0
5217433,25266.97,25268.47,23.08478,-4.38508,150.0,25,50,1500,0,0,25,50,1500,0,0
5217803,25268.47,25269.97,22.72677,-0.35801,150.0,25,50,1500,0,0,25,50,1500,0,0
5218315,25267.97,25269.47,21.20988,-1.51689,150.0,25,50,1500,0,0,25,50,1500,0,0
5218806,25267.47,25268.97,36.88822,15.67834,150.0,25,50,1500,0,0,25,50,1500,0,0
5221985,25267.47,25268.97,36.88822,15.67834,150.0,25,50,1500,0,0,25,50,1500,0,0
5225936,25268.47,25269.97,32.31523,-4.57299,150.0,25,50,1500,0,0,25,50,1500,0,0
5241840,25267.47,25268.97,27.10989,-5.20534,150.0,25,50,1500,0,0,25,50,1500,0,0
5244466,25267.97,25269.47,25.49599,-1.61391,150.0,25,50,1500,0,0,25,50,1500,0,0
5245199,25267.47,25268.97,20.39679,-5.09920,150.0,25,50,1500,0,0,25,50,1500,0,0
5249009,25267.97,25269.47,18.94004,-1.45675,150.0,25,50,1500,0,0,25,50,1500,0,0
5252802,25267.97,25269.47,18.94004,-1.45675,150.0,25,50,1500,0,0,25,50,1500,0,0
5256531,25267.97,25269.47,18.94004,-1.45675,150.0,25,50,1500,0,0,25,50,1500,0,0
5266105,25267.97,25269.47,18.94004,-1.45675,150.0,25,50,1500,0,0,25,50,1500,0,0
5268511,25269.47,25270.97,16.69049,-2.24955,150.0,25,50,1500,0,0,25,50,1500,0,0
5268835,25269.97,25271.47,15.37035,-1.32014,150.0,25,50,1500,0,0,25,50,1500,0,0
5284149,25269.97,25271.47,15.37035,-1.32014,150.0,25,50,1500,0,0,25,50,1500,0,0
5286344,25268.47,25269.97,14.00939,-1.36096,150.0,25,50,1500,0,0,25,50,1500,0,0
5287229,25268.47,25269.97,11.03582,-0.72025,150.0,25,50,1500,0,0,25,50,1500,0,0
5287229,25268.47,25269.97,11.03582,-0.72025,150.0,25,50,1500,0,0,25,50,1500,0,0
5296590,25269.47,25270.97,10.96426,-0.07155,150.0,25,50,1500,0,0,25,50,1500,0,0
5298702,25268.97,25270.47,13.51750,2.55323,150.0,25,50,1500,0,0,25,50,1500,0,0
5298932,25269.47,25270.97,10.81400,-2.70350,150.0,25,50,1500,0,0,25,50,1500,0,0
5300056,25268.97,25270.47,17.52431,6.71032,150.0,25,50,1500,0,0,25,50,1500,0,0
5303413,25268.97,25270.47,17.52431,6.71032,150.0,25,50,1500,0,0,25,50,1500,0,0
5313839,25269.47,25270.97,14.74503,-2.77928,150.0,25,50,1500,0,0,25,50,1500,0,0
5319506,25268.97,25270.47,13.56063,-1.18440,150.0,25,50,1500,0,0,25,50,1500,0,0
5321060,25268.47,25269.97,17.28351,3.72288,150.0,25,50,1500,0,0,25,50,1500,0,0
5322236,25268.97,25270.47,22.34470,5.06119,150.0,25,50,1500,0,0,25,50,1500,0,0
5324973,25269.47,25270.97,21.54548,-0.79921,150.0,25,50,1500,0,0,25,50,1500,0,0
5332011,25269.97,25271.47,18.65503,-2.89046,150.0,25,50,1500,0,0,25,50,1500,0,0
5332905,25270.47,25271.97,17.44101,-1.21402,150.0,25,50,1500,0,0,25,50,1500,0,0
5333194,25270.97,25272.47,30.81621,13.37520,150.0,25,50,1500,0,0,25,50,1500,0,0
5345400,25270.47,25271.97,25.47224,-5.34397,150.0,25,50,1500,0,0,25,50,1500,0,0
5348540,25269.97,25271.47,23.56251,-1.90973,150.0,25,50,1500,0,0,25,50,1500,0,0
5352980,25270.47,25271.97,21.10226,-2.46025,150.0,25,50,1500,0,0,25,50,1500,0,0
5363934,25269.97,25271.47,17.79480,-3.30746,150.0,25,50,1500,0,0,25,50,1500,0,0
5364095,25267.97,25269.47,18.73791,0.94311,150.0,25,50,1500,0,0,25,50,1500,0,0
5366075,25266.47,25267.97,30.09607,11.35816,150.0,25,50,1500,0,0,25,50,1500,0,0
5366735,25267.97,25269.47,24.07685,-6.01921,150.0,25,50,1500,0,0,25,50,1500,0,0
5372140,25268.47,25269.97,21.11060,-2.96626,150.0,25,50,1500,0,0,25,50,1500,0,0
5377182,25268.97,25270.47,18.87182,-2.23878,150.0,25,50,1500,0,0,25,50,1500,0,0
5378475,25269.47,25270.97,22.83739,3.96557,150.0,25,50,1500,0,0,25,50,1500,0,0
5379465,25268.97,25270.47,18.26991,-4.56748,150.0,25,50,1500,0,0,25,50,1500,0,0
5383408,25268.97,25270.47,18.26991,-4.56748,150.0,25,50,1500,0,0,25,50,1500,0,0
5387518,25268.97,25270.47,18.26991,-4.56748,150.0,25,50,1500,0,0,25,50,1500,0,0
5391231,25268.97,25270.47,18.26991,-4.56748,150.0,25,50,1500,0,0,25,50,1500,0,0
5394213,25268.47,25269.97,15.29417,-2.97574,150.0,25,50,1500,0,0,25,50,1500,0,0
5395482,25268.97,25270.47,20.12177,4.82760,150.0,25,50,1500,0,0,25,50,1500,0,0
5408553,25268.47,25269.97,16.86218,-3.25959,150.0,25,50,1500,0,0,25,50,1500,0,0
5410255,25268.97,25270.47,19.36518,2.50300,150.0,25,50,1500,0,0,25,50,1500,0,0
5413475,25268.47,25269.97,18.59870,-0.76648,150.0,25,50,1500,0,0,25,50,1500,0,0
5413658,25268.97,25270.47,14.87896,-3.71974,150.0,25,50,1500,0,0,25,50,1500,0,0
5415535,25268.47,25269.97,17.23082,2.35186,150.0,25,50,1500,0,0,25,50,1500,0,0
5416032,25268.97,25270.47,13.78466,-3.44616,150.0,25,50,1500,0,0,25,50,1500,0,0
5418234,25267.97,25269.47,20.11450,6.32985,150.0,25,50,1500,0,0,25,50,1500,0,0
5418715,25268.97,25270.47,16.09160,-4.02290,150.0,25,50,1500,0,0,25,50,1500,0,0
5419519,25268.47,25269.97,20.67968,4.58808,150.0,25,50,1500,0,0,25,50,1500,0,0
5422489,25267.97,25269.47,19.90622,-0.77346,150.0,25,50,1500,0,0,25,50,1500,0,0
5423831,25267.47,25268.97,23.39882,3.49260,150.0,25,50,1500,0,0,25,50,1500,0,0
5426610,25268.47,25269.97,25.90813,2.50931,150.0,25,50,1500,0,0,25,50,1500,0,0
5426928,25268.97,25270.47,30.40080,4.49267,150.0,25,50,1500,0,0,25,50,1500,0,0
5427204,25268.47,25269.97,30.24481,-0.15599,150.0,25,50,1500,0,0,25,50,1500,0,0
5431113,25268.47,25269.97,30.24481,-0.15599,150.0,25,50,1500,0,0,25,50,1500,0,0
5433357,25268.97,25270.47,25.82107,-4.42374,150.0,25,50,1500,0,0,25,50,1500,0,0
5433865,25270.47,25271.97,26.66196,0.84089,150.0,25,50,1500,0,0,25,50,1500,0,0
5434454,25269.47,25270.97,30.44534,3.78338,150.0,25,50,1500,0,0,25,50,1500,0,0
5436418,25269.97,25271.47,29.44792,-0.99742,150.0,25,50,1500,0,0,25,50,1500,0,0
5436721,25270.47,25271.97,32.37668,2.92876,150.0,25,50,1500,0,0,25,50,1500,0,0
