TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4208759,1.34277,1.34286,0.53350,0.07742,8.8,100000,500000,55000000,0,0,500000,600000,20000000,0,0
4208970,1.34277,1.34285,0.47573,-0.05778,8.8,100000,500000,20000000,0,0,500000,100000,10000000,0,0
4209353,1.34277,1.34286,0.38058,-0.09515,8.8,100000,500000,55000000,0,0,1100000,2000000,30000000,0,0
4210183,1.34277,1.34286,0.38058,-0.09515,8.8,100000,500000,55000000,0,0,1100000,1000000,25000000,0,0
4211018,1.34277,1.34285,0.36463,-0.01595,8.8,100000,500000,15000000,0,0,500000,600000,20000000,0,0
4211833,1.34277,1.34285,0.36463,-0.01595,8.8,100000,500000,20000000,0,0,500000,600000,20000000,0,0
4212050,1.34274,1.34283,0.77480,0.41017,8.8,500000,250000,50000000,0,0,500000,500000,2000000,0,0
4212939,1.34274,1.34283,0.77480,0.41017,8.8,600000,2000000,40000000,0,0,500000,600000,40000000,0,0
4217738,1.34274,1.34283,0.61984,-0.15496,8.8,100000,500000,20000000,0,0,600000,500000,45000000,0,0
4224376,1.34275,1.34284,0.52600,-0.09384,8.8,100000,500000,55000000,0,0,600000,1000000,25200000,0,0
4225257,1.34274,1.34282,0.43409,-0.09190,8.8,600000,2500000,30000000,0,0,500000,100000,10000000,0,0
4226115,1.34274,1.34282,0.43409,-0.09190,8.8,100000,500000,30000000,0,0,500000,100000,10000000,0,0
4228003,1.34274,1.34282,0.43409,-0.09190,8.8,600000,2500000,30000000,0,0,500000,100000,10000000,0,0
4228818,1.34274,1.34282,0.43409,-0.09190,8.8,600000,1500000,25000000,0,0,500000,100000,10000000,0,0
4230689,1.34274,1.34282,0.43409,-0.09190,8.8,600000,1500000,5000000,0,0,500000,600000,20000000,0,0
4231480,1.34275,1.34284,0.39551,-0.03859,8.8,100000,500000,35000000,0,0,600000,1000000,5200000,0,0
4231760,1.34275,1.34283,0.34718,-0.04833,8.8,600000,1000000,15000000,0,0,500000,100000,10000000,0,0
4231964,1.34273,1.34282,0.29265,-0.05452,8.8,1000000,750000,70200000,0,0,500000,100000,10000000,0,0
4232657,1.34276,1.34284,0.31887,0.02621,8.8,100000,500000,35000000,0,0,100000,500000,45000000,0,0
4233012,1.34275,1.34283,0.54108,0.22221,8.8,100000,500000,55000000,0,0,500000,600000,20000000,0,0
4233291,1.34274,1.34282,0.50817,-0.03292,8.8,600000,1500000,25000000,0,0,500000,100000,10000000,0,0
4234297,1.34274,1.34282,0.50817,-0.03292,8.8,100000,500000,10000000,0,0,500000,100000,10000000,0,0
4237564,1.34274,1.34282,0.50817,-0.03292,8.8,100000,500000,10000000,0,0,500000,600000,20000000,0,0
4238635,1.34274,1.34282,0.50817,-0.03292,8.8,100000,500000,25000000,0,0,500000,600000,20000000,0,0
4240002,1.34273,1.34282,0.42145,-0.08672,8.8,600000,1000000,95200000,0,0,500000,100000,30000000,0,0
4240181,1.34269,1.34278,0.46794,0.04649,8.8,100000,500000,20000000,0,0,500000,100000,30000000,0,0
4241073,1.34269,1.34278,0.46794,0.04649,8.8,100000,500000,35000000,0,0,1100000,2000000,90200000,0,0
