Time,TickMS,Action,LotSize,Bid,Ask,Spread,Velocity,Hybrid_MACD,Hybrid_Color,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Floating_PL,Realized_PL,Session_PL,PosCount,Decision_Log
2026.02.03 21:42:30,790,IDLE,0.01,4944.10000,4944.49000,38.9,22.74550,9.74467,1,-2.88000,50.00,0.00,-50.00,-684.14,0.00,0.00,4,
2026.02.03 21:42:30,30,IDLE,0.01,4944.05000,4944.44000,38.9,22.60411,9.70181,1,-2.93000,50.00,0.00,-50.00,-619.66,0.00,0.00,4,
2026.02.03 21:42:30,189,IDLE,0.01,4944.09000,4944.48000,38.9,19.78461,9.73610,1,-2.89000,50.00,0.00,-50.00,-671.26,0.00,0.00,4,
2026.02.03 21:42:30,589,IDLE,0.01,4944.07000,4944.46000,39.0,17.51119,9.71896,1,-2.91000,50.00,0.00,-50.00,-645.46,0.00,0.00,4,
2026.02.03 21:42:31,852,IDLE,0.01,4944.02000,4944.41000,39.0,15.51271,9.67610,1,-2.96000,50.00,0.00,-50.00,-580.98,0.00,0.00,4,
2026.02.03 21:42:31,60,IDLE,0.01,4943.98000,4944.37000,39.0,13.77071,9.64181,1,-3.00000,50.00,0.00,-50.00,-529.40,0.00,0.00,4,
2026.02.03 21:42:31,230,IDLE,0.01,4943.93000,4944.32000,39.0,14.09942,9.59896,1,-3.05000,50.00,0.00,-50.00,-464.90,0.00,0.00,4,
2026.02.03 21:42:31,488,IDLE,0.01,4943.89000,4944.28000,39.0,14.36120,9.56467,1,-3.09000,50.00,0.00,-50.00,-413.32,0.00,0.00,4,
2026.02.03 21:42:32,645,IDLE,0.01,4943.91000,4944.30000,39.0,14.51927,9.58181,1,-3.07000,50.00,0.00,-50.00,-439.12,0.00,0.00,4,
2026.02.03 21:42:32,888,IDLE,0.01,4943.93000,4944.32000,39.0,13.35286,9.59896,1,-3.05000,50.00,0.00,-50.00,-464.90,0.00,0.00,4,
2026.02.03 21:42:32,18,IDLE,0.01,4944.04000,4944.43000,39.0,11.02534,9.69324,1,-2.94000,50.00,0.00,-50.00,-606.76,0.00,0.00,4,
2026.02.03 21:42:33,717,IDLE,0.01,4943.87000,4944.26000,39.0,9.56585,9.54753,1,-3.11000,50.00,0.00,-50.00,-387.54,0.00,0.00,4,
2026.02.03 21:42:33,870,IDLE,0.01,4943.99000,4944.38000,39.0,8.95880,9.65038,1,-2.99000,50.00,0.00,-50.00,-542.28,0.00,0.00,4,
