Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,CCI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_DUp,Flow_DDown,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.03 22:37:08,535,IDLE,0,UNDER_PRESSURE,4951.98000,4952.37000,38.9,0.00,0.00,4951.55000,4952.28000,4951.55000,4951.98000,64.37,84.64,6.88197,-1.12288,6.94735,0.44,50.00,0.00,-50.00,1285978.16,239220.51,536.22,-3221.37,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:09,735,IDLE,0,UNDER_PRESSURE,4952.04000,4952.43000,38.9,0.00,0.00,4951.55000,4952.28000,4951.55000,4952.04000,64.41,85.15,6.74099,-0.14098,6.99878,0.50,50.00,0.00,-50.00,1285978.16,239220.51,536.20,-3279.42,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:10,24,IDLE,0,UNDER_PRESSURE,4952.08000,4952.47000,38.9,100.00,100.00,4951.55000,4952.28000,4951.55000,4952.08000,64.44,85.48,6.01391,-0.72708,7.03306,0.54,50.00,0.00,-50.00,1285978.16,239220.51,536.18,-3318.09,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:10,493,IDLE,0,UNDER_PRESSURE,4952.10000,4952.49000,38.9,100.00,100.00,4951.55000,4952.28000,4951.55000,4952.10000,64.45,85.65,5.49411,-0.51980,7.05021,0.56,50.00,0.00,-50.00,1285978.16,239220.51,536.18,-3337.44,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:11,836,IDLE,0,UNDER_PRESSURE,4952.14000,4952.53000,38.9,100.00,100.00,4951.55000,4952.28000,4951.55000,4952.14000,64.48,85.98,5.34767,-0.14644,7.08449,0.60,50.00,0.00,-50.00,1285978.16,239220.51,536.16,-3376.14,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:11,26,IDLE,0,UNDER_PRESSURE,4952.33000,4952.72000,38.9,0.00,0.00,4951.55000,4952.33000,4951.55000,4952.33000,64.60,87.57,9.26816,3.92049,7.24735,0.79,50.00,0.00,-50.00,1285978.16,239220.51,536.08,-3559.95,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:11,502,IDLE,0,UNDER_PRESSURE,4952.34000,4952.73000,38.9,100.00,100.00,4951.55000,4952.34000,4951.55000,4952.34000,64.61,87.65,12.17171,2.90355,7.25592,0.80,50.00,0.00,-50.00,1285978.16,239220.51,536.08,-3569.61,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:12,988,IDLE,0,UNDER_PRESSURE,4952.40000,4952.79000,38.9,100.00,100.00,4951.55000,4952.40000,4951.55000,4952.40000,64.65,88.15,14.29078,2.11907,7.30735,0.86,50.00,0.00,-50.00,1285978.16,239220.51,536.05,-3627.66,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:13,14,IDLE,0,UNDER_PRESSURE,4952.27000,4952.66000,38.9,100.00,100.00,4951.55000,4952.40000,4951.55000,4952.27000,64.56,87.07,13.94228,-0.34850,7.19592,0.73,50.00,0.00,-50.00,1285978.16,239220.51,536.11,-3501.90,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:14,737,IDLE,0,UNDER_PRESSURE,4952.10000,4952.49000,38.9,100.00,100.00,4951.55000,4952.40000,4951.55000,4952.10000,64.45,85.65,14.56485,0.62257,7.05021,0.56,50.00,0.00,-50.00,1285978.16,239220.51,536.18,-3337.44,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:14,939,IDLE,0,UNDER_PRESSURE,4951.80000,4952.19000,38.9,100.00,100.00,4951.55000,4952.40000,4951.55000,4951.80000,64.25,83.13,17.77121,3.20636,6.79306,0.26,50.00,0.00,-50.00,1285978.16,239220.51,536.30,-3047.25,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:14,276,IDLE,0,CRASH_RISK,4951.90000,4952.29000,39.0,100.00,100.00,4951.55000,4952.40000,4951.55000,4951.90000,64.32,83.97,20.08068,2.30947,6.87878,0.36,50.00,0.00,-50.00,1285978.16,239220.51,536.26,-3143.97,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:14,463,IDLE,0,CRASH_RISK,4951.93000,4952.32000,39.0,0.00,0.00,4951.55000,4952.40000,4951.55000,4951.93000,64.34,84.23,20.75743,0.67676,6.90449,0.39,50.00,0.00,-50.00,1285978.16,239220.51,536.24,-3173.07,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:14,676,IDLE,0,CRASH_RISK,4951.98000,4952.37000,39.0,100.00,100.00,4951.55000,4952.40000,4951.55000,4951.98000,64.37,84.64,20.09572,-0.66172,6.94735,0.44,50.00,0.00,-50.00,1285978.16,239220.51,536.22,-3221.43,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:15,917,IDLE,0,UNDER_PRESSURE,4952.10000,4952.49000,39.0,0.00,0.00,4951.55000,4952.40000,4951.55000,4952.10000,64.45,85.65,16.07657,-4.01914,7.05021,0.56,50.00,0.00,-50.00,1285978.16,239220.51,536.18,-3337.53,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:15,317,IDLE,0,UNDER_PRESSURE,4952.15000,4952.54000,39.0,100.00,100.00,4951.55000,4952.40000,4951.55000,4952.15000,64.48,86.07,17.67821,1.60164,7.09306,0.61,50.00,0.00,-50.00,1285978.16,239220.51,536.15,-3385.98,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:15,656,IDLE,0,UNDER_PRESSURE,4952.22000,4952.61000,39.0,0.00,0.00,4951.55000,4952.40000,4951.55000,4952.22000,64.53,86.65,19.00834,1.33013,7.15306,0.68,50.00,0.00,-50.00,1285978.16,239220.51,536.13,-3453.69,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:16,820,IDLE,0,CRASH_RISK,4952.90000,4953.29000,39.0,100.00,100.00,4951.55000,4952.90000,4951.55000,4952.90000,64.97,92.28,31.29059,12.28225,7.73592,1.36,50.00,0.00,-50.00,1285978.16,239220.51,535.85,-4111.53,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:16,82,IDLE,0,CRASH_RISK,4953.18000,4953.57000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.18000,65.15,94.57,43.60513,12.31454,7.97592,1.64,50.00,0.00,-50.00,1285978.16,239220.51,535.74,-4382.40,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:16,587,IDLE,0,CRASH_RISK,4953.11000,4953.50000,39.0,0.00,0.00,4951.55000,4953.18000,4951.55000,4953.11000,65.11,94.00,49.97844,6.37331,7.91592,1.57,50.00,0.00,-50.00,1285978.16,239220.51,535.77,-4314.69,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:17,857,IDLE,0,CRASH_RISK,4953.10000,4953.49000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.10000,65.10,93.92,43.84004,-6.13841,7.90735,1.56,50.00,0.00,-50.00,1285978.16,239220.51,535.77,-4305.00,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:17,234,IDLE,0,CRASH_RISK,4953.08000,4953.47000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.08000,65.09,93.76,36.80363,-7.03641,7.89021,1.54,50.00,0.00,-50.00,1285978.16,239220.51,535.78,-4285.68,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:17,471,IDLE,0,CRASH_RISK,4953.02000,4953.41000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.02000,65.05,93.27,31.74341,-5.06022,7.83878,1.48,50.00,0.00,-50.00,1285978.16,239220.51,535.80,-4227.63,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:17,678,IDLE,0,CRASH_RISK,4952.92000,4953.31000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.92000,64.99,92.44,28.87777,-2.86564,7.75306,1.38,50.00,0.00,-50.00,1285978.16,239220.51,535.84,-4130.88,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:18,118,IDLE,0,CRASH_RISK,4952.94000,4953.33000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.94000,65.00,92.61,25.64190,-3.23587,7.77021,1.40,50.00,0.00,-50.00,1285978.16,239220.51,535.84,-4150.23,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:18,317,IDLE,0,CRASH_RISK,4953.10000,4953.49000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.10000,65.10,93.92,20.88286,-4.75904,7.90735,1.56,50.00,0.00,-50.00,1285978.16,239220.51,535.77,-4305.00,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:19,958,IDLE,0,UNDER_PRESSURE,4953.13000,4953.52000,39.0,0.00,0.00,4951.55000,4953.18000,4951.55000,4953.13000,65.12,94.17,19.98498,-0.89788,7.93306,1.59,50.00,0.00,-50.00,1285978.16,239220.51,535.76,-4334.04,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:19,586,IDLE,0,UNDER_PRESSURE,4953.07000,4953.46000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.07000,65.08,93.68,16.46080,-3.52418,7.88163,1.53,50.00,0.00,-50.00,1285978.16,239220.51,535.78,-4275.99,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:20,222,IDLE,0,UNDER_PRESSURE,4953.00000,4953.39000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.00000,65.04,93.10,15.22723,-1.23357,7.82163,1.46,50.00,0.00,-50.00,1285978.16,239220.51,535.81,-4208.28,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:21,374,IDLE,0,UNDER_PRESSURE,4952.97000,4953.36000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.97000,65.02,92.86,12.70216,-2.52506,7.79592,1.43,50.00,0.00,-50.00,1285978.16,239220.51,535.82,-4179.24,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:22,275,IDLE,0,UNDER_PRESSURE,4952.92000,4953.31000,39.0,0.00,0.00,4951.55000,4953.18000,4951.55000,4952.92000,64.99,92.44,10.94070,-1.76146,7.75306,1.38,50.00,0.00,-50.00,1285978.16,239220.51,535.84,-4130.88,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:22,673,IDLE,0,UNDER_PRESSURE,4953.00000,4953.39000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.00000,65.04,93.10,9.21445,-1.72625,7.82163,1.46,50.00,0.00,-50.00,1285978.16,239220.51,535.81,-4208.28,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:23,189,IDLE,0,UNDER_PRESSURE,4952.99000,4953.38000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.99000,65.03,93.02,7.59195,-1.62250,7.81306,1.45,50.00,0.00,-50.00,1285978.16,239220.51,535.82,-4198.59,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:23,497,IDLE,0,UNDER_PRESSURE,4952.96000,4953.35000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.96000,65.01,92.77,6.72822,-0.86373,7.78735,1.42,50.00,0.00,-50.00,1285978.16,239220.51,535.83,-4169.73,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:24,636,IDLE,0,UNDER_PRESSURE,4952.86000,4953.25000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.86000,64.95,91.95,7.13850,0.41028,7.70163,1.32,50.00,0.00,-50.00,1285978.16,239220.51,535.87,-4072.98,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:25,793,IDLE,0,UNDER_PRESSURE,4952.94000,4953.33000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.94000,65.00,92.61,6.01945,-1.11906,7.77021,1.40,50.00,0.00,-50.00,1285978.16,239220.51,535.84,-4150.38,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:25,115,IDLE,0,UNDER_PRESSURE,4953.00000,4953.39000,39.0,0.00,0.00,4951.55000,4953.18000,4951.55000,4953.00000,65.04,93.10,5.30999,-0.70945,7.82163,1.46,50.00,0.00,-50.00,1285978.16,239220.51,535.81,-4208.43,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:26,939,IDLE,0,UNDER_PRESSURE,4953.07000,4953.46000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4953.07000,65.08,93.68,6.51676,1.20676,7.88163,1.53,50.00,0.00,-50.00,1285978.16,239220.51,535.78,-4276.14,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:26,266,IDLE,0,UNDER_PRESSURE,4953.04000,4953.43000,39.0,0.00,0.00,4951.55000,4953.18000,4951.55000,4953.04000,65.06,93.43,5.90845,-0.60830,7.85592,1.50,50.00,0.00,-50.00,1285978.16,239220.51,535.79,-4247.10,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:26,678,IDLE,0,UNDER_PRESSURE,4952.94000,4953.33000,39.0,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.94000,65.00,92.61,5.49452,-0.41394,7.77021,1.40,50.00,0.00,-50.00,1285978.16,239220.51,535.84,-4150.38,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:27,877,IDLE,0,UNDER_PRESSURE,4952.84000,4953.19000,38.9,0.00,0.00,4951.55000,4953.18000,4951.55000,4952.84000,64.93,91.79,6.43875,0.94423,7.68449,1.30,50.00,0.00,-50.00,1285978.16,239220.51,535.89,-4014.93,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:27,40,IDLE,0,UNDER_PRESSURE,4952.62000,4953.01000,38.9,100.00,100.00,4951.55000,4953.18000,4951.55000,4952.62000,64.79,89.97,13.32538,6.88664,7.49592,1.08,50.00,0.00,-50.00,1285978.16,239220.51,535.96,-3840.78,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:27,226,IDLE,0,UNDER_PRESSURE,4953.07000,4953.46000,38.9,0.00,10000.00,4951.55000,4953.18000,4951.55000,4953.07000,65.08,93.68,10.66031,-2.66508,7.88163,1.53,50.00,0.00,-50.00,1285978.16,239220.51,535.78,-4276.14,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:27,376,IDLE,0,CRASH_RISK,4954.67000,4955.06000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4954.67000,66.08,106.56,37.87118,27.21087,9.25306,3.13,50.00,0.00,-50.00,1285978.16,239220.51,535.14,-5824.05,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:27,541,IDLE,0,CRASH_RISK,4954.55000,4954.94000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4954.55000,66.00,105.61,53.98322,16.11204,9.15021,3.01,50.00,0.00,-50.00,1285978.16,239220.51,535.18,-5707.98,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:28,918,IDLE,0,CRASH_RISK,4953.94000,4954.33000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4953.94000,65.63,100.73,64.70435,10.72113,8.62735,2.40,50.00,0.00,-50.00,1285978.16,239220.51,535.43,-5117.85,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:28,117,IDLE,0,CRASH_RISK,4953.99000,4954.38000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4953.99000,65.66,101.14,77.20452,12.50017,8.67021,2.45,50.00,0.00,-50.00,1285978.16,239220.51,535.41,-5166.21,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:28,674,IDLE,0,CRASH_RISK,4953.98000,4954.34000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4953.98000,65.65,101.06,72.09018,-5.11434,8.66163,2.44,50.00,0.00,-50.00,1285978.16,239220.51,535.43,-5127.51,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:29,855,IDLE,0,CRASH_RISK,4953.76000,4954.15000,38.9,0.00,0.00,4951.55000,4954.67000,4951.55000,4953.76000,65.52,99.28,69.69650,-2.39368,8.47306,2.22,50.00,0.00,-50.00,1285978.16,239220.51,535.50,-4943.70,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:29,165,IDLE,0,CRASH_RISK,4953.83000,4954.22000,38.9,0.00,0.00,4951.55000,4954.67000,4951.55000,4953.83000,65.56,99.85,58.81063,-10.88586,8.53306,2.29,50.00,0.00,-50.00,1285978.16,239220.51,535.48,-5011.41,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:29,545,IDLE,0,CRASH_RISK,4953.86000,4954.25000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4953.86000,65.58,100.09,48.86923,-9.94140,8.55878,2.32,50.00,0.00,-50.00,1285978.16,239220.51,535.46,-5040.45,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:30,259,IDLE,0,CRASH_RISK,4953.93000,4954.32000,38.9,0.00,0.00,4951.55000,4954.67000,4951.55000,4953.93000,65.62,100.65,40.92521,-7.94402,8.61878,2.39,50.00,0.00,-50.00,1285978.16,239220.51,535.43,-5108.16,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:30,565,IDLE,0,CRASH_RISK,4953.97000,4954.36000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4953.97000,65.65,100.98,34.89703,-6.02818,8.65306,2.43,50.00,0.00,-50.00,1285978.16,239220.51,535.42,-5146.86,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:31,235,IDLE,0,CRASH_RISK,4954.02000,4954.41000,38.9,100.00,100.00,4951.55000,4954.67000,4951.55000,4954.02000,65.68,101.38,29.81112,-5.08592,8.69592,2.48,50.00,0.00,-50.00,1285978.16,239220.51,535.40,-5195.22,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:31,389,IDLE,0,CRASH_RISK,4954.56000,4955.24000,39.4,100.00,100.00,4951.55000,4954.67000,4951.55000,4954.56000,66.01,105.69,37.55358,7.74246,9.15878,3.02,50.00,0.00,-50.00,1285978.16,239220.51,535.06,-5998.23,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:32,740,IDLE,0,CRASH_RISK,4954.82000,4955.21000,39.4,100.00,100.00,4951.55000,4954.82000,4951.55000,4954.82000,66.17,107.75,44.51095,6.95737,9.38163,3.28,50.00,0.00,-50.00,1285978.16,239220.51,535.07,-5969.19,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:32,978,IDLE,0,CRASH_RISK,4954.66000,4955.05000,39.4,0.00,0.00,4951.55000,4954.82000,4951.55000,4954.66000,66.07,106.48,45.37521,0.86426,9.24449,3.12,50.00,0.00,-50.00,1285978.16,239220.51,535.14,-5814.39,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:32,175,IDLE,0,CRASH_RISK,4954.65000,4955.04000,39.4,0.00,0.00,4951.55000,4954.82000,4951.55000,4954.65000,66.06,106.40,44.74738,-0.62784,9.23592,3.11,50.00,0.00,-50.00,1285978.16,239220.51,535.14,-5804.85,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:32,435,IDLE,0,CRASH_RISK,4954.66000,4955.05000,39.4,100.00,100.00,4951.55000,4954.82000,4951.55000,4954.66000,66.07,106.48,36.65832,-8.08905,9.24449,3.12,50.00,0.00,-50.00,1285978.16,239220.51,535.14,-5814.54,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:33,582,IDLE,0,CRASH_RISK,4954.76000,4955.15000,39.4,100.00,100.00,4951.55000,4954.82000,4951.55000,4954.76000,66.13,107.27,31.07186,-5.58646,9.33021,3.22,50.00,0.00,-50.00,1285978.16,239220.51,535.10,-5911.29,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:34,846,IDLE,0,CRASH_RISK,4954.79000,4955.18000,39.4,100.00,100.00,4951.55000,4954.82000,4951.55000,4954.79000,66.15,107.51,26.70015,-4.37171,9.35592,3.25,50.00,0.00,-50.00,1285978.16,239220.51,535.09,-5940.30,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:34,501,IDLE,0,CRASH_RISK,4954.84000,4955.23000,39.4,0.00,0.00,4951.55000,4954.84000,4951.55000,4954.84000,66.18,107.90,23.10346,-3.59669,9.39878,3.30,50.00,0.00,-50.00,1285978.16,239220.51,535.07,-5988.69,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:35,504,IDLE,0,UNDER_PRESSURE,4954.86000,4955.25000,39.4,100.00,100.00,4951.55000,4954.86000,4951.55000,4954.86000,66.19,108.06,18.88157,-4.22189,9.41592,3.32,50.00,0.00,-50.00,1285978.16,239220.51,535.06,-6008.04,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:36,746,IDLE,0,UNDER_PRESSURE,4954.92000,4955.31000,39.4,100.00,100.00,4951.55000,4954.92000,4951.55000,4954.92000,66.23,108.53,16.38937,-2.49221,9.46735,3.38,50.00,0.00,-50.00,1285978.16,239220.51,535.03,-6066.06,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:36,650,IDLE,0,UNDER_PRESSURE,4954.90000,4955.29000,39.4,0.00,0.00,4951.55000,4954.92000,4951.55000,4954.90000,66.21,108.38,13.80897,-2.58040,9.45021,3.36,50.00,0.00,-50.00,1285978.16,239220.51,535.04,-6046.74,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:37,827,IDLE,0,UNDER_PRESSURE,4954.89000,4955.28000,39.4,100.00,100.00,4951.55000,4954.92000,4951.55000,4954.89000,66.21,108.30,11.60221,-2.20675,9.44163,3.35,50.00,0.00,-50.00,1285978.16,239220.51,535.05,-6037.05,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:38,149,IDLE,0,UNDER_PRESSURE,4954.86000,4955.25000,39.4,100.00,100.00,4951.55000,4954.92000,4951.55000,4954.86000,66.19,108.06,9.73563,-1.86659,9.41592,3.32,50.00,0.00,-50.00,1285978.16,239220.51,535.06,-6008.04,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:39,218,IDLE,0,UNDER_PRESSURE,4954.83000,4955.22000,39.4,0.00,0.00,4951.55000,4954.92000,4951.55000,4954.83000,66.17,107.82,8.35030,-1.38533,9.39021,3.29,50.00,0.00,-50.00,1285978.16,239220.51,535.07,-5979.00,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
2026.02.03 22:37:39,396,IDLE,0,UNDER_PRESSURE,4954.85000,4955.24000,39.4,0.00,0.00,4951.55000,4954.92000,4951.55000,4954.85000,66.18,107.98,6.84075,-1.50955,9.40735,3.31,50.00,0.00,-50.00,1285978.16,239220.51,535.06,-5998.35,0.00,10169.50,3,SELL,0.03,S:0.00/0.00|S:0.00/0.00|S:0.00/0.00|...,NONE,
